18A Test,Pink Floyd,Pink Floyd,BLUE-04284-HA-A,BLUE-04284-HA-A,BLACK-E130716RC,BLACK-E130716RC
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
1463549,11.826,18.027,12.87,0.003,13.031,0.006
1464061,11.826,18.027,12.87,0.003,13.031,-0.01
1464546,11.826,18.027,12.87,0.003,13.031,-0.01
1465075,11.826,18.027,12.87,0.003,13.031,-0.01
1465612,11.826,18.027,12.87,0.003,13.031,-0.01
1466112,11.826,18.027,12.87,0.003,13.031,-0.01
1466658,11.826,18.027,12.87,0.003,13.031,-0.01
1467132,11.826,18.027,12.87,0.003,13.031,-0.01
1467634,11.826,18.027,12.87,0.003,13.031,-0.01
1468136,11.826,18.027,12.87,0.003,13.031,-0.01
1468614,11.826,18.027,12.87,0.003,13.031,-0.01
1469174,11.826,18.027,12.87,0.003,13.031,-0.01
1469645,11.826,18.027,12.87,0.003,13.031,-0.01
1470130,11.826,18.027,12.87,0.003,13.031,-0.01
1470619,11.826,18.027,12.87,0.003,13.031,-0.01
1471126,11.826,18.027,12.87,0.003,13.031,-0.01
1471600,11.826,18.027,12.87,0.003,13.031,-0.01
1472106,11.826,18.027,12.87,0.003,13.031,-0.01
1472564,11.826,18.027,12.87,0.003,13.031,-0.01
1473074,11.826,18.027,12.87,0.003,13.031,-0.01
1473575,11.826,18.027,12.87,0.003,13.031,-0.01
1474091,11.826,18.027,12.87,0.003,13.031,-0.01
1474565,11.826,18.027,12.87,0.003,13.031,-0.01
1475070,11.826,18.027,12.87,0.003,13.031,-0.01
1475547,11.826,18.027,12.87,0.003,13.031,-0.01
1476061,11.826,18.027,12.87,0.003,13.031,-0.01
1476552,11.826,18.027,12.87,0.003,13.031,-0.01
1477084,11.826,18.027,12.87,0.003,13.031,-0.01
1477590,11.826,18.027,12.87,0.003,13.031,-0.01
1478054,11.826,18.027,12.87,0.003,13.031,-0.01
1478573,11.826,18.027,12.87,0.003,13.031,0.006
1479035,11.826,18.027,12.87,0.003,13.031,-0.01
1479545,11.826,18.027,12.87,0.003,13.031,-0.01
1480066,11.826,18.027,12.87,0.003,13.031,-0.01
1480592,11.826,18.027,12.87,0.003,13.031,-0.01
1481072,11.826,18.027,12.87,0.003,13.031,-0.01
1481577,11.826,18.027,12.87,0.003,13.031,-0.01
1482075,11.826,18.027,12.87,0.003,13.031,-0.01
1482553,11.826,18.027,12.87,0.003,13.031,-0.01
1483053,11.826,18.027,12.87,0.003,13.031,-0.01
1483531,11.826,18.027,12.87,0.003,13.031,-0.01
1484038,11.826,18.027,12.87,0.003,13.031,-0.01
1484531,11.826,18.027,12.87,0.003,13.031,-0.01
1485040,11.826,18.027,12.87,0.003,13.031,-0.01
1485512,11.826,18.027,12.87,0.003,13.031,-0.01
1486006,11.826,18.027,12.87,0.003,13.031,-0.01
1486491,11.826,18.027,12.87,0.003,13.031,-0.01
1486993,11.826,18.027,12.87,0.003,13.031,-0.01
1487472,11.826,18.027,12.87,0.003,13.031,0.006
1487968,11.826,18.027,12.87,0.003,13.031,-0.01
1488458,11.826,18.027,12.87,0.003,13.031,-0.01
1489007,11.826,18.027,12.87,0.003,13.031,0.006
1489494,11.826,18.027,12.87,0.003,13.031,-0.01
1490002,11.826,18.027,12.87,0.003,13.031,-0.01
1490537,11.826,18.027,12.87,0.003,13.031,-0.01
1491003,11.826,18.027,12.87,0.003,13.031,-0.01
1491491,11.809,18.027,12.87,0.003,13.031,-0.01
1491960,11.809,18.027,12.87,0.003,13.031,-0.01
1492504,11.809,18.027,12.87,0.003,13.031,-0.01
1493062,11.809,18.027,12.87,0.003,13.031,-0.01
1493561,11.809,18.027,12.87,0.003,13.031,0.006
1494073,11.809,18.027,12.87,0.003,13.031,-0.01
1494556,11.809,18.027,12.87,0.003,13.031,-0.01
1495063,11.809,18.027,12.87,0.003,13.031,-0.01
1495527,11.809,18.027,12.87,0.003,13.031,-0.01
1496017,11.809,18.027,12.87,0.003,13.031,-0.01
1496528,11.809,18.027,12.87,0.003,13.031,-0.01
1497059,11.809,18.027,12.87,0.003,13.031,-0.01
1497538,11.809,18.027,12.87,0.003,13.031,-0.01
1498103,11.809,18.027,12.87,0.003,13.031,-0.01
1498605,11.809,18.027,12.87,0.003,13.031,-0.01
1499076,11.809,18.027,12.87,0.003,13.031,-0.01
1499556,11.809,18.027,12.87,0.003,13.031,-0.01
1500036,11.809,18.027,12.87,0.003,13.031,-0.01
1500569,11.809,18.027,12.87,0.003,13.031,-0.01
1501098,11.809,18.027,12.87,0.003,13.031,-0.01
1501567,11.809,18.027,12.87,0.003,13.031,0.006
1502133,11.809,18.027,12.87,0.003,13.031,-0.01
1502601,11.809,18.027,12.87,0.003,13.031,0.006
1503086,11.809,18.027,12.87,0.003,13.031,-0.01
1503566,11.809,18.027,12.87,0.003,13.031,-0.01
1504077,11.809,18.027,12.87,0.003,13.031,-0.01
1504548,11.809,18.027,12.87,0.003,13.031,-0.01
1505066,11.809,18.027,12.87,0.003,13.031,-0.01
1505544,11.809,18.027,12.87,0.003,13.031,-0.01
1506048,11.809,18.027,12.87,0.003,13.031,-0.01
1506519,11.809,18.027,12.87,0.003,13.031,-0.01
1507021,11.809,18.027,12.87,0.003,13.031,-0.01
1507492,11.809,18.027,12.87,0.003,13.031,-0.01
1508062,11.809,18.027,12.87,0.003,13.031,-0.01
1508563,11.809,18.027,12.87,0.003,13.031,0.006
1509046,11.809,18.027,12.87,0.003,13.031,-0.01
1509547,11.809,18.027,12.87,0.003,13.031,-0.01
1510022,11.809,18.027,12.87,0.003,13.031,-0.01
1510507,11.809,18.027,12.87,0.003,13.031,-0.01
1510979,11.809,18.027,12.87,0.003,13.031,-0.01
1511480,11.809,18.027,12.87,0.003,13.031,-0.01
1511944,11.809,18.027,12.87,0.003,13.031,-0.01
1512514,11.809,18.027,12.87,0.003,13.031,-0.01
1512993,11.809,18.027,12.87,0.003,13.031,0.006
1513497,11.809,18.027,12.87,0.003,13.031,-0.01
1513977,11.809,18.027,12.87,0.003,13.031,0.006
1514473,11.809,18.027,12.87,0.003,13.031,-0.01
1514950,11.809,18.027,12.87,0.003,13.031,-0.01
1515449,11.809,18.027,12.87,0.003,13.031,-0.01
1515915,11.809,18.027,12.87,0.003,13.031,-0.01
1516410,11.809,18.027,12.87,0.003,13.031,-0.01
1516893,11.809,18.027,12.87,0.003,13.031,-0.01
1517466,11.809,18.027,12.87,0.003,13.031,-0.01
1517978,11.809,18.027,12.87,0.003,13.031,-0.01
1518439,11.809,18.027,12.87,0.003,13.031,-0.01
1518923,11.809,18.027,12.87,0.003,13.031,-0.01
1519396,11.809,18.027,12.87,0.003,13.031,-0.01
1519899,11.809,18.027,12.87,0.003,13.031,-0.01
1520387,11.809,18.027,12.87,0.003,13.031,-0.01
1520882,11.809,18.027,12.87,0.003,13.031,-0.01
1521368,11.809,18.027,12.87,0.003,13.031,-0.01
1521872,11.809,18.027,12.87,0.003,13.031,-0.01
1522336,11.809,18.027,12.87,0.003,13.031,-0.01
1522825,11.809,18.027,12.87,0.003,13.031,-0.01
1523311,11.809,18.027,12.87,0.003,13.031,-0.01
1523806,11.809,18.027,12.87,0.003,13.031,-0.01
1524286,11.809,18.027,12.87,0.003,13.031,-0.01
1524793,11.809,18.027,12.87,0.003,13.031,-0.01
1525296,11.809,18.027,12.87,0.003,13.031,0.006
1525837,11.793,18.027,12.87,0.003,13.031,-0.01
1526315,11.809,18.027,12.87,0.003,13.031,-0.01
1526812,11.793,18.027,12.87,0.003,13.031,-0.01
1527321,11.793,18.027,12.87,0.003,13.031,-0.01
1527803,11.793,18.027,12.87,0.003,13.031,-0.01
1528313,11.793,18.027,12.87,0.003,13.031,-0.01
1528798,11.793,18.027,12.87,0.003,13.031,0.006
1529299,11.793,18.027,12.87,0.003,13.031,-0.01
1529786,11.793,18.027,12.87,0.003,13.031,-0.01
1530298,11.793,18.027,12.87,0.003,13.031,-0.01
1530774,11.793,18.027,12.87,0.003,13.031,-0.01
1531270,11.793,18.027,12.87,0.003,13.031,-0.01
1531735,11.793,18.027,12.87,0.003,13.031,-0.01
1532270,11.793,18.027,12.87,0.003,13.031,-0.01
1532753,11.793,18.027,12.87,0.003,13.031,0.006
1533241,11.793,18.027,12.87,0.003,13.031,-0.01
1533708,11.793,18.027,12.87,0.003,13.031,-0.01
1534191,11.793,18.027,12.87,0.003,13.031,-0.01
1534652,11.793,18.027,12.87,0.003,13.031,-0.01
1535141,11.793,18.027,12.87,0.003,13.031,-0.01
1535596,11.793,18.027,12.87,0.003,13.031,-0.01
1536083,11.793,18.027,12.87,0.003,13.031,0.006
1536541,11.793,18.027,12.87,0.003,13.031,0.006
1537035,11.793,18.027,12.87,0.003,13.031,-0.01
1537497,11.793,18.027,12.87,0.003,13.031,-0.01
1538058,11.793,18.027,12.87,0.003,13.031,-0.01
1538562,11.793,18.027,12.87,0.003,13.031,-0.01
1539046,11.793,18.027,12.87,0.003,13.031,-0.01
1539550,11.793,18.027,12.87,0.003,13.031,-0.01
1540027,11.793,18.027,12.87,0.003,13.031,-0.01
1540517,11.793,18.027,12.87,0.003,13.031,0.006
1540979,11.793,18.027,12.87,0.003,13.031,-0.01
1541470,11.793,18.027,12.87,0.003,13.031,-0.01
1541940,11.793,18.027,12.87,0.003,13.031,-0.01
1542431,11.793,18.027,12.87,0.003,13.031,-0.01
1542896,11.793,18.027,12.87,0.003,13.031,-0.01
1543386,11.793,18.027,12.87,0.003,13.031,-0.01
1543842,11.793,18.027,12.87,0.003,13.031,0.006
1544348,11.793,18.027,12.87,0.003,13.031,-0.01
1544813,11.793,18.027,12.87,0.003,13.031,-0.01
1545306,11.793,18.027,12.87,0.003,13.031,-0.01
1545768,11.793,18.027,12.87,0.003,13.031,-0.01
1546256,11.793,18.027,12.87,0.003,13.031,-0.01
1546734,11.793,18.027,12.87,0.003,13.031,-0.01
1547220,11.793,18.027,12.87,0.003,13.031,-0.01
1547693,11.793,18.027,12.87,0.003,13.031,-0.01
1548222,11.793,18.027,12.87,0.003,13.031,-0.01
1548732,11.793,18.027,12.87,0.003,13.031,-0.01
1549260,11.793,18.027,12.87,0.003,13.031,-0.01
1549761,11.793,18.027,12.87,0.003,13.031,-0.01
1550245,11.793,18.027,12.87,0.003,13.031,-0.01
1550741,11.793,18.027,12.87,0.003,13.031,-0.01
1551208,11.793,18.027,12.87,0.003,13.031,-0.01
1551704,11.793,18.027,12.87,0.003,13.031,0.006
1552184,11.793,18.027,12.87,0.003,13.031,-0.01
1552683,11.793,18.027,12.87,0.003,13.031,-0.01
1553147,11.793,18.027,12.87,0.003,13.031,-0.01
1553638,11.793,18.027,12.87,0.003,13.031,-0.01
1554111,11.793,18.027,12.87,0.003,13.031,-0.01
1554609,11.793,18.027,12.87,0.003,13.031,-0.01
1555093,11.793,18.027,12.87,0.003,13.031,-0.01
1555600,11.793,18.027,12.87,0.003,13.031,-0.01
1556097,11.793,18.027,12.87,0.003,13.031,-0.01
1556599,11.793,18.027,12.87,0.003,13.031,-0.01
1557088,11.793,18.027,12.87,0.003,13.031,-0.01
1557595,11.793,18.027,12.87,0.003,13.031,-0.01
1558057,11.793,18.027,12.87,0.003,13.031,-0.01
1558588,11.793,18.027,12.87,0.003,13.031,-0.01
1559098,11.793,18.027,12.87,0.003,13.031,0.006
1559598,11.793,18.027,12.87,0.003,13.031,-0.01
1560106,11.793,18.027,12.87,0.003,13.031,-0.01
1560582,11.776,18.027,12.87,0.003,13.031,-0.01
1561086,11.776,18.027,12.87,0.003,13.031,-0.01
1561570,11.776,18.027,12.87,0.003,13.031,-0.01
1562106,11.776,18.027,12.87,0.003,13.031,-0.01
1562605,11.776,18.027,12.87,0.003,13.031,-0.01
1563094,11.776,18.027,12.87,0.003,13.031,-0.01
1563564,11.776,18.027,12.87,0.003,13.031,-0.01
1564065,11.776,18.027,12.87,0.003,13.031,-0.01
1564542,11.776,18.027,12.87,0.003,13.031,-0.01
1565050,11.776,18.027,12.87,0.003,13.031,-0.01
1565535,11.776,18.027,12.87,0.003,13.031,-0.01
1566096,11.776,18.027,12.87,0.003,13.031,-0.01
1566581,11.776,18.027,12.87,0.003,13.031,-0.01
1567048,11.776,18.027,12.87,0.003,13.031,-0.01
1567545,11.776,18.027,12.87,0.003,13.031,-0.01
1568025,11.776,18.027,12.87,0.003,13.031,-0.01
1568524,11.776,18.027,12.87,0.003,13.031,-0.01
1569010,11.776,18.027,12.87,0.003,13.031,-0.01
1569514,11.776,18.027,12.87,0.003,13.031,-0.01
1569973,11.776,18.027,12.87,0.003,13.031,-0.01
1570469,11.776,18.027,12.87,0.003,13.031,-0.01
1570953,11.776,18.027,12.87,0.003,13.031,-0.01
1571444,11.776,18.027,12.87,0.003,13.031,-0.01
1571914,11.776,18.027,12.87,0.003,13.031,-0.01
1572422,11.776,18.027,12.87,0.003,13.031,-0.01
1572890,11.776,18.027,12.87,0.003,13.031,-0.01
1573369,11.776,18.027,12.87,0.003,13.031,-0.01
1573861,11.776,18.027,12.87,0.003,13.031,-0.01
1574391,11.776,18.027,12.87,0.003,13.031,-0.01
1574901,11.776,18.027,12.87,0.003,13.031,-0.01
1575407,11.776,18.027,12.87,0.003,13.031,-0.01
1575893,11.776,18.027,12.87,0.003,13.031,-0.01
1576418,11.776,18.027,12.87,0.003,13.031,-0.01
1576896,11.776,18.027,12.87,0.003,13.031,-0.01
1577407,11.776,18.027,12.87,0.003,13.031,-0.01
1577884,11.776,18.027,12.87,0.003,13.031,-0.01
1578386,11.776,18.027,12.87,0.003,13.031,-0.01
1578870,11.776,18.027,12.87,0.003,13.031,-0.01
1579372,11.776,18.027,12.87,0.003,13.031,-0.01
1579847,11.776,18.027,12.87,0.003,13.031,0.006
1580370,11.776,18.027,12.87,0.003,13.031,-0.01
1580848,11.776,18.027,12.87,0.003,13.031,-0.01
1581417,11.776,18.027,12.87,0.003,13.031,-0.01
1581932,11.776,18.027,12.87,0.003,13.031,-0.01
1582416,11.776,18.027,12.87,0.003,13.031,-0.01
1582914,11.776,18.027,12.87,0.003,13.031,-0.01
1583382,11.776,18.027,12.87,0.003,13.031,-0.01
1583918,11.776,18.027,12.87,0.003,13.031,-0.01
1584430,11.776,18.027,12.87,0.003,13.031,-0.01
1584935,11.776,18.027,12.87,0.003,13.031,-0.01
1585418,11.776,18.027,12.87,0.003,13.031,-0.01
1585926,11.776,18.027,12.87,0.003,13.031,-0.01
1586406,11.776,18.027,12.87,0.003,13.031,-0.01
1586911,11.776,18.027,12.87,0.003,13.031,-0.01
1587389,11.776,18.027,12.87,0.003,13.031,-0.01
1587941,11.776,18.027,12.87,0.003,13.031,-0.01
1588458,11.776,18.027,12.87,0.003,13.031,-0.01
1588925,11.776,18.027,12.87,0.003,13.031,-0.01
1589418,11.776,18.027,12.87,0.003,13.031,-0.01
1589897,11.776,18.027,12.87,0.003,13.031,-0.01
1590401,11.776,18.027,12.87,0.003,13.031,-0.01
1590874,11.776,18.027,12.87,0.003,13.031,-0.01
1591370,11.776,18.027,12.87,0.003,13.031,-0.01
1591857,11.776,18.027,12.87,0.003,13.031,-0.01
1592373,11.76,18.027,12.87,0.003,13.031,-0.01
1592841,11.76,18.027,12.87,0.003,13.031,-0.01
1593337,11.76,18.027,12.87,0.003,13.031,-0.01
1593813,11.76,18.027,12.87,0.003,13.031,-0.01
1594306,11.76,18.027,12.87,0.003,13.031,0.006
1594782,11.76,18.027,12.87,0.003,13.031,-0.01
1595275,11.76,18.027,12.87,0.003,13.031,-0.01
1595756,11.76,18.027,12.87,0.003,13.031,-0.01
1596262,11.76,18.027,12.87,0.003,13.031,-0.01
1596729,11.76,18.027,12.87,0.003,13.031,-0.01
1597235,11.76,18.027,12.87,0.003,13.031,0.006
1597719,11.76,18.027,12.87,0.003,13.031,-0.01
1598286,11.76,18.027,12.87,0.003,13.031,-0.01
1598794,11.76,18.027,12.87,0.003,13.031,-0.01
1599335,11.76,18.027,12.87,0.003,13.031,-0.01
1599837,11.76,18.027,12.87,0.003,13.031,-0.01
1600324,11.76,18.027,12.87,0.003,13.031,-0.01
1600831,11.76,18.027,12.87,0.003,13.031,0.006
1601315,11.76,18.027,12.87,0.003,13.031,-0.01
1601822,11.76,18.027,12.87,0.003,13.031,-0.01
1602295,11.76,18.027,12.87,0.003,13.031,-0.01
1602788,11.76,18.027,12.87,0.003,13.031,-0.01
1603272,11.76,18.027,12.87,0.003,13.031,-0.01
1603771,11.76,18.027,12.87,0.003,13.031,-0.01
1604279,11.76,18.027,12.87,0.003,13.031,0.006
1604812,11.76,18.027,12.87,0.003,13.031,-0.01
1605289,11.76,18.027,12.87,0.003,13.031,-0.01
1605797,11.76,18.027,12.87,0.003,13.031,-0.01
1606269,11.76,18.027,12.87,0.003,13.031,-0.01
1606775,11.76,18.027,12.87,0.003,13.031,-0.01
1607252,11.76,18.027,12.87,0.003,13.031,-0.01
1607749,11.76,18.027,12.87,0.003,13.031,0.006
1608231,11.76,18.027,12.87,0.003,13.031,-0.01
1608756,11.76,18.027,12.87,0.003,13.031,-0.01
1609291,11.76,18.027,12.87,0.003,13.031,-0.01
1609767,11.76,18.027,12.87,0.003,13.031,-0.01
1610262,11.76,18.027,12.87,0.003,13.031,-0.01
1610752,11.76,18.027,12.87,0.003,13.031,-0.01
1611245,11.76,18.027,12.87,0.003,13.031,-0.01
1611729,11.76,18.027,12.87,0.003,13.031,-0.01
1612242,11.76,18.027,12.87,0.003,13.031,-0.01
1612716,11.76,18.027,12.87,0.003,13.031,-0.01
1613223,11.76,18.027,12.87,0.003,13.031,-0.01
1613698,11.76,18.027,12.87,0.003,13.031,-0.01
1614219,11.76,18.027,12.87,0.003,13.031,-0.01
1614734,11.76,18.027,12.87,0.003,13.031,-0.01
1615233,11.76,18.027,12.87,0.003,13.031,-0.01
1615732,11.76,18.027,12.87,0.003,13.031,-0.01
1616223,11.76,18.027,12.87,0.003,13.031,-0.01
1616726,11.76,18.027,12.87,0.003,13.031,-0.01
1617201,11.76,18.027,12.87,0.003,13.031,-0.01
1617698,11.76,18.027,12.87,0.003,13.031,0.006
1618181,11.76,18.027,12.87,0.003,13.031,0.006
1618678,11.76,18.027,12.87,0.003,13.031,-0.01
1619147,11.76,18.027,12.87,0.003,13.031,-0.01
1619678,11.76,18.027,12.87,0.003,13.031,-0.01
1620154,11.76,18.027,12.87,0.003,13.031,-0.01
1620656,11.76,18.027,12.87,0.003,13.031,-0.01
1621164,11.76,18.027,12.87,0.003,13.031,-0.01
1621659,11.76,18.027,12.87,0.003,13.031,-0.01
1622133,11.76,18.027,12.87,0.003,13.031,-0.01
1622624,11.76,18.027,12.87,0.003,13.031,-0.01
1623123,11.76,18.027,12.87,0.003,13.031,-0.01
1623596,11.76,18.027,12.87,0.003,13.031,-0.01
1624116,11.76,18.027,12.87,0.003,13.031,-0.01
1624624,11.743,18.027,12.87,0.003,13.031,-0.01
1625140,11.743,18.027,12.87,0.003,13.031,-0.01
1625685,11.743,18.027,12.87,0.003,13.031,-0.01
1626165,11.743,18.027,12.87,0.003,13.031,-0.01
1626694,11.743,18.027,12.87,0.003,13.031,-0.01
1627234,11.743,18.027,12.87,0.003,13.031,-0.01
