18A Test,Led Zeppelin,Led Zeppelin,Johnny Cash,Johnny Cash,Fresh Prince,Fresh Prince
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
1294060,12.009,18.027,12.605,-0.013,12.6,-0.01
1294556,12.009,18.027,12.605,0.003,12.6,-0.01
1295038,12.009,18.027,12.605,-0.013,12.6,-0.01
1295555,12.009,18.027,12.605,-0.013,12.6,-0.01
1296051,12.009,18.027,12.605,-0.013,12.6,-0.01
1296551,12.009,18.027,12.605,0.003,12.6,-0.01
1297019,12.009,18.027,12.605,0.003,12.6,-0.01
1297525,12.009,18.027,12.605,-0.013,12.6,-0.01
1298031,12.009,18.027,12.605,-0.013,12.6,-0.01
1298550,11.992,18.027,12.605,0.003,12.6,-0.01
1299036,11.992,18.027,12.605,0.003,12.6,-0.01
1299550,11.992,18.027,12.605,-0.013,12.6,-0.01
1300044,11.992,18.027,12.605,-0.013,12.6,-0.01
1300555,11.992,18.027,12.605,-0.013,12.6,-0.01
1301034,11.992,18.027,12.605,0.003,12.6,-0.01
1301539,11.992,18.027,12.621,-0.013,12.6,-0.01
1302026,11.992,18.027,12.621,-0.013,12.6,-0.01
1302539,11.992,18.027,12.621,-0.013,12.6,-0.01
1303019,11.992,18.027,12.621,0.003,12.6,-0.01
1303521,11.992,18.027,12.621,0.003,12.6,-0.01
1303994,11.992,18.027,12.621,0.003,12.6,-0.01
1304492,11.992,18.027,12.621,0.003,12.6,-0.01
1304961,11.992,18.027,12.621,0.003,12.6,-0.01
1305472,11.992,18.027,12.621,-0.013,12.6,-0.01
1305949,11.992,18.027,12.621,-0.013,12.6,-0.01
1306467,11.992,18.027,12.621,-0.013,12.6,-0.01
1306947,11.992,18.027,12.621,0.003,12.6,-0.01
1307442,11.992,18.027,12.621,0.003,12.6,-0.01
1307937,11.992,18.027,12.621,0.003,12.6,-0.01
1308486,11.992,18.027,12.621,-0.013,12.6,-0.01
1308996,11.992,18.027,12.621,0.003,12.6,-0.01
1309478,11.992,18.027,12.621,0.003,12.6,-0.01
1309979,11.992,18.027,12.621,0.003,12.6,-0.01
1310457,11.992,18.027,12.621,-0.013,12.6,-0.01
1310962,11.992,18.027,12.621,0.003,12.6,-0.01
1311443,11.992,18.027,12.621,0.003,12.6,-0.01
1311975,11.992,18.027,12.621,-0.013,12.6,-0.01
1312444,11.992,18.027,12.621,0.003,12.6,-0.01
1312944,11.992,18.027,12.621,0.003,12.6,-0.01
1313427,11.992,18.027,12.621,0.003,12.6,-0.01
1313927,11.992,18.027,12.621,0.003,12.6,-0.01
1314408,11.992,18.027,12.621,0.003,12.6,-0.01
1314911,11.992,18.027,12.621,-0.013,12.6,-0.01
1315394,11.992,18.027,12.621,-0.013,12.6,-0.01
1315907,11.992,18.027,12.621,0.003,12.6,-0.01
1316388,11.992,18.027,12.621,0.003,12.6,-0.01
1316888,11.992,18.027,12.621,0.003,12.6,-0.01
1317370,11.992,18.027,12.621,-0.013,12.6,-0.01
1317874,11.992,18.027,12.621,0.003,12.6,-0.01
1318392,11.992,18.027,12.621,-0.013,12.6,-0.01
1318893,11.992,18.027,12.621,-0.013,12.6,-0.01
1319400,11.992,18.027,12.621,0.003,12.6,-0.01
1319898,11.992,18.027,12.621,0.003,12.6,-0.01
1320401,11.992,18.027,12.621,-0.013,12.6,-0.01
1320877,11.992,18.027,12.621,0.003,12.6,-0.01
1321381,11.992,18.027,12.621,0.003,12.6,-0.01
1321863,11.992,18.027,12.621,-0.013,12.6,-0.01
1322367,11.992,18.027,12.621,0.003,12.6,-0.01
1322846,11.992,18.027,12.621,0.003,12.6,-0.01
1323361,11.992,18.027,12.621,0.003,12.6,-0.01
1323839,11.992,18.027,12.621,0.003,12.6,-0.01
1324353,11.992,18.027,12.621,0.003,12.6,-0.01
1324837,11.992,18.027,12.621,0.003,12.6,-0.01
1325353,11.992,18.027,12.621,0.003,12.6,-0.01
1325832,11.992,18.027,12.621,-0.013,12.6,-0.01
1326371,11.992,18.027,12.621,-0.013,12.6,-0.01
1326844,11.976,18.027,12.621,0.003,12.6,-0.01
1327344,11.976,18.027,12.621,-0.013,12.6,-0.01
1327818,11.976,18.027,12.621,0.003,12.6,-0.01
1328338,11.976,18.027,12.621,0.003,12.6,-0.01
1328818,11.976,18.027,12.621,0.003,12.6,-0.01
1329335,11.976,18.027,12.621,0.003,12.6,-0.01
1329819,11.976,18.027,12.621,0.003,12.6,-0.01
1330340,11.976,18.027,12.621,0.003,12.6,-0.01
1330809,11.976,18.027,12.621,0.003,12.6,-0.01
1331317,11.976,18.027,12.621,0.003,12.6,-0.01
1331812,11.976,18.027,12.621,0.003,12.6,-0.01
1332316,11.976,18.027,12.621,0.003,12.6,-0.01
1332774,11.976,18.027,12.621,0.003,12.6,-0.01
1333281,11.976,18.027,12.621,0.003,12.6,-0.01
1333759,11.976,18.027,12.621,0.003,12.6,-0.01
1334259,11.976,18.027,12.621,0.003,12.6,-0.01
1334748,11.976,18.027,12.621,0.003,12.6,-0.01
1335241,11.976,18.027,12.621,0.003,12.6,-0.01
1335718,11.976,18.027,12.621,0.003,12.6,-0.01
1336229,11.976,18.027,12.621,0.003,12.6,-0.01
1336740,11.976,18.027,12.621,0.003,12.6,-0.01
1337250,11.976,18.027,12.621,0.003,12.6,-0.01
1337755,11.976,18.027,12.621,0.003,12.6,-0.01
1338238,11.976,18.027,12.621,0.003,12.6,-0.01
1338745,11.976,18.027,12.621,0.003,12.6,-0.01
1339221,11.976,18.027,12.621,0.003,12.6,-0.01
1339736,11.976,18.027,12.621,0.003,12.6,-0.01
1340224,11.976,18.027,12.621,0.003,12.6,-0.01
1340739,11.976,18.027,12.621,0.003,12.6,-0.01
1341218,11.976,18.027,12.621,0.003,12.6,-0.01
1341718,11.976,18.027,12.621,0.003,12.6,-0.01
1342194,11.976,18.027,12.621,0.003,12.6,-0.01
1342700,11.976,18.027,12.621,0.003,12.6,-0.01
1343177,11.976,18.027,12.621,0.003,12.6,-0.01
1343690,11.976,18.027,12.621,0.003,12.6,-0.01
1344179,11.976,18.027,12.621,0.003,12.6,-0.01
1344689,11.976,18.027,12.621,0.003,12.6,-0.01
1345172,11.976,18.027,12.621,0.003,12.6,-0.01
1345680,11.976,18.027,12.621,0.003,12.6,-0.01
1346166,11.976,18.027,12.621,0.003,12.6,-0.01
1346702,11.976,18.027,12.621,0.003,12.6,-0.01
1347188,11.976,18.027,12.621,0.003,12.6,-0.01
1347690,11.976,18.027,12.621,0.003,12.6,-0.01
1348208,11.976,18.027,12.621,0.003,12.6,-0.01
1348684,11.976,18.027,12.621,0.003,12.6,-0.01
1349183,11.976,18.027,12.621,0.003,12.6,-0.01
1349675,11.976,18.027,12.638,0.003,12.6,-0.01
1350183,11.976,18.027,12.638,0.003,12.6,-0.01
1350667,11.976,18.027,12.638,0.003,12.6,-0.01
1351170,11.976,18.027,12.638,0.003,12.6,-0.01
1351646,11.976,18.027,12.638,0.003,12.6,-0.01
1352151,11.976,18.027,12.638,0.003,12.6,-0.01
1352638,11.976,18.027,12.638,0.003,12.6,-0.01
1353144,11.976,18.027,12.638,0.003,12.6,-0.01
1353621,11.976,18.027,12.638,0.003,12.6,-0.01
1354130,11.976,18.027,12.638,0.003,12.6,-0.01
1354616,11.976,18.027,12.638,0.003,12.6,-0.01
1355147,11.959,18.027,12.638,0.003,12.6,-0.01
1355623,11.959,18.027,12.638,0.003,12.6,-0.01
1356144,11.959,18.027,12.638,0.003,12.6,-0.01
1356610,11.959,18.027,12.638,0.003,12.6,-0.01
1357111,11.959,18.027,12.638,0.003,12.6,-0.01
1357574,11.959,18.027,12.638,0.003,12.6,-0.01
1358078,11.959,18.027,12.638,0.003,12.6,-0.01
1358558,11.959,18.027,12.638,0.003,12.6,-0.01
1359060,11.959,18.027,12.638,0.003,12.6,-0.01
1359531,11.959,18.027,12.638,0.003,12.6,-0.01
1360030,11.959,18.027,12.638,0.003,12.6,-0.01
1360515,11.959,18.027,12.638,0.003,12.6,-0.01
1361016,11.959,18.027,12.638,0.003,12.6,-0.01
1361509,11.959,18.027,12.638,0.003,12.6,-0.01
1362028,11.959,18.027,12.638,0.003,12.6,-0.01
1362508,11.959,18.027,12.638,0.003,12.6,-0.01
1363005,11.959,18.027,12.638,0.003,12.6,-0.01
1363485,11.959,18.027,12.638,0.003,12.6,-0.01
1363999,11.959,18.027,12.638,0.003,12.6,-0.01
1364477,11.959,18.027,12.638,0.003,12.6,-0.01
1364985,11.959,18.027,12.638,0.003,12.6,-0.01
1365504,11.959,18.027,12.638,0.003,12.6,-0.01
1365999,11.959,18.027,12.638,0.003,12.6,-0.01
1366505,11.959,18.027,12.638,0.003,12.6,-0.01
1366980,11.959,18.027,12.638,0.003,12.6,-0.01
1367486,11.959,18.027,12.638,0.003,12.6,-0.01
1367976,11.959,18.027,12.638,0.003,12.6,-0.01
1368476,11.959,18.027,12.638,0.003,12.6,-0.01
1368959,11.959,18.027,12.638,0.003,12.6,-0.01
1369469,11.959,18.027,12.638,0.003,12.6,-0.01
1369932,11.959,18.027,12.638,0.003,12.6,-0.01
1370446,11.959,18.027,12.638,0.003,12.6,-0.01
1370935,11.959,18.027,12.638,0.003,12.616,-0.01
1371424,11.959,18.027,12.638,0.003,12.6,-0.01
1371906,11.959,18.027,12.638,0.003,12.616,-0.01
1372405,11.959,18.027,12.638,0.003,12.616,-0.01
1372890,11.959,18.027,12.638,0.003,12.616,-0.01
1373393,11.959,18.027,12.638,0.003,12.616,-0.01
1373874,11.959,18.027,12.638,0.003,12.616,-0.01
1374360,11.959,18.027,12.638,0.003,12.616,-0.01
1374822,11.959,18.027,12.638,0.003,12.616,-0.01
1375352,11.959,18.027,12.638,0.003,12.616,-0.01
1375840,11.959,18.027,12.638,0.003,12.616,-0.01
1376343,11.959,18.027,12.638,0.003,12.616,-0.01
1376854,11.959,18.027,12.638,0.003,12.616,-0.01
1377339,11.959,18.027,12.638,0.003,12.616,-0.01
1377854,11.959,18.027,12.638,0.003,12.616,-0.01
1378343,11.959,18.027,12.638,0.003,12.616,-0.01
1378844,11.959,18.027,12.638,0.003,12.616,-0.01
1379324,11.959,18.027,12.638,0.003,12.616,-0.01
1379844,11.959,18.027,12.638,0.003,12.616,-0.01
1380327,11.959,18.027,12.638,0.003,12.616,-0.01
1380826,11.959,18.027,12.638,0.003,12.616,-0.01
1381292,11.959,18.027,12.638,0.003,12.616,-0.01
1381799,11.959,18.027,12.638,0.003,12.616,-0.01
1382264,11.959,18.027,12.638,0.003,12.616,-0.01
1382770,11.959,18.027,12.638,0.003,12.616,-0.01
1383244,11.959,18.027,12.638,0.003,12.616,-0.01
1383782,11.959,18.027,12.638,0.003,12.616,-0.01
1384265,11.942,18.027,12.638,0.003,12.616,-0.01
1384775,11.942,18.027,12.638,0.003,12.616,-0.01
1385253,11.942,18.027,12.638,0.003,12.616,-0.01
1385755,11.942,18.027,12.638,0.003,12.616,-0.01
1386238,11.942,18.027,12.638,0.003,12.616,-0.01
1386738,11.942,18.027,12.638,0.003,12.616,-0.01
1387208,11.942,18.027,12.638,0.003,12.616,-0.01
1387720,11.942,18.027,12.638,0.003,12.616,-0.01
1388203,11.942,18.027,12.638,0.003,12.616,-0.01
1388715,11.942,18.027,12.638,0.003,12.616,-0.01
1389199,11.942,18.027,12.638,0.003,12.616,-0.01
1389702,11.942,18.027,12.638,0.003,12.616,-0.01
1390170,11.942,18.027,12.638,0.003,12.616,-0.01
1390671,11.942,18.027,12.638,0.003,12.616,-0.01
1391153,11.942,18.027,12.638,0.003,12.616,-0.01
1391667,11.942,18.027,12.638,0.003,12.616,-0.01
1392140,11.942,18.027,12.638,0.003,12.616,-0.01
1392636,11.942,18.027,12.638,0.003,12.616,-0.01
1393117,11.942,18.027,12.638,0.003,12.616,-0.01
1393648,11.942,18.027,12.638,0.003,12.616,-0.01
1394123,11.942,18.027,12.638,0.003,12.616,-0.01
1394628,11.942,18.027,12.638,0.003,12.616,-0.01
1395139,11.942,18.027,12.638,0.003,12.616,-0.01
1395610,11.942,18.027,12.638,0.003,12.616,-0.01
1396118,11.942,18.027,12.638,0.003,12.616,-0.01
1396601,11.942,18.027,12.638,0.003,12.616,-0.01
1397115,11.942,18.027,12.638,0.003,12.616,-0.01
1397592,11.942,18.027,12.638,0.003,12.616,-0.01
1398109,11.942,18.027,12.638,0.003,12.616,-0.01
1398587,11.942,18.027,12.638,0.003,12.616,-0.01
1399087,11.942,18.027,12.638,0.003,12.616,-0.01
1399565,11.942,18.027,12.638,0.003,12.616,-0.01
1400088,11.942,18.027,12.638,0.003,12.616,-0.01
1400571,11.942,18.027,12.638,0.003,12.616,-0.01
1401082,11.942,18.027,12.638,0.003,12.616,-0.01
1401561,11.942,18.027,12.638,0.003,12.616,-0.01
1402073,11.942,18.027,12.638,0.003,12.616,-0.01
1402562,11.942,18.027,12.638,0.003,12.616,-0.01
1403067,11.942,18.027,12.638,0.003,12.616,-0.01
1403540,11.942,18.027,12.638,0.003,12.616,-0.01
1404087,11.942,18.027,12.638,0.003,12.616,-0.01
1404565,11.942,18.027,12.638,0.003,12.616,-0.01
1405071,11.942,18.027,12.638,0.003,12.616,-0.01
1405551,11.942,18.027,12.638,0.003,12.616,-0.01
1406042,11.942,18.027,12.638,0.003,12.616,-0.01
1406533,11.942,18.027,12.638,0.003,12.616,-0.01
1407035,11.942,18.027,12.638,0.003,12.616,-0.01
1407515,11.942,18.027,12.638,0.003,12.616,-0.01
1408024,11.942,18.027,12.638,0.003,12.616,-0.01
1408507,11.942,18.027,12.638,0.003,12.616,-0.01
1409001,11.942,18.027,12.638,0.003,12.616,-0.01
1409473,11.942,18.027,12.638,0.003,12.616,-0.01
1409986,11.942,18.027,12.638,0.003,12.616,-0.01
1410500,11.926,18.027,12.638,0.003,12.616,-0.01
1411005,11.926,18.027,12.638,0.003,12.616,-0.01
1411478,11.926,18.027,12.638,0.003,12.616,-0.01
1411998,11.926,18.027,12.654,0.003,12.616,-0.01
1412472,11.926,18.027,12.654,0.003,12.616,-0.01
1412969,11.926,18.027,12.654,0.003,12.616,-0.01
1413444,11.926,18.027,12.654,0.003,12.616,-0.01
1413950,11.926,18.027,12.654,0.003,12.616,-0.01
1414425,11.926,18.027,12.654,0.003,12.616,-0.01
1414928,11.926,18.027,12.654,0.003,12.616,-0.01
1415412,11.926,18.027,12.654,0.003,12.616,-0.01
1415938,11.926,18.027,12.654,0.003,12.616,-0.01
1416416,11.926,18.027,12.654,0.003,12.616,-0.01
1416924,11.926,18.027,12.654,0.003,12.616,-0.01
1417403,11.926,18.027,12.654,0.003,12.616,-0.01
1417917,11.926,18.027,12.654,0.003,12.616,-0.01
1418390,11.926,18.027,12.654,0.003,12.616,-0.01
1418897,11.926,18.027,12.654,0.003,12.616,-0.01
1419381,11.926,18.027,12.654,0.003,12.616,-0.01
1419895,11.926,18.027,12.654,0.003,12.616,-0.01
1420380,11.926,18.027,12.654,0.003,12.616,-0.01
1420908,11.926,18.027,12.654,0.003,12.616,-0.01
1421380,11.926,18.027,12.654,0.003,12.616,-0.01
1421890,11.926,18.027,12.654,0.003,12.616,-0.01
1422398,11.926,18.027,12.654,0.003,12.616,-0.01
1422883,11.926,18.027,12.654,0.003,12.616,-0.01
1423387,11.926,18.027,12.654,0.003,12.616,-0.01
1423881,11.926,18.027,12.654,0.003,12.616,-0.01
1424381,11.926,18.027,12.654,0.003,12.616,-0.01
1424865,11.926,18.027,12.654,0.003,12.616,-0.01
1425365,11.926,18.027,12.654,0.003,12.616,-0.01
1425846,11.926,18.027,12.654,0.003,12.616,-0.01
1426355,11.926,18.027,12.654,0.003,12.616,-0.01
1426843,11.926,18.027,12.654,0.003,12.616,-0.01
1427351,11.926,18.027,12.654,0.003,12.616,-0.01
1427826,11.926,18.027,12.654,0.003,12.616,-0.01
1428325,11.926,18.027,12.654,0.003,12.616,-0.01
1428803,11.926,18.027,12.654,0.003,12.616,-0.01
1429309,11.926,18.027,12.654,0.003,12.616,-0.01
1429793,11.926,18.027,12.654,0.003,12.616,-0.01
1430294,11.926,18.027,12.654,0.003,12.616,-0.01
1430805,11.926,18.027,12.654,0.003,12.616,-0.01
1431309,11.926,18.027,12.654,0.003,12.616,-0.01
1431821,11.926,18.027,12.654,0.003,12.616,-0.01
1432286,11.926,18.027,12.654,0.003,12.616,-0.01
1432793,11.926,18.027,12.654,0.003,12.616,-0.01
1433283,11.926,18.027,12.654,0.003,12.616,-0.01
1433783,11.926,18.027,12.654,0.003,12.616,-0.01
1434255,11.926,18.027,12.654,0.003,12.616,-0.01
1434771,11.926,18.027,12.654,0.003,12.616,-0.01
1435258,11.926,18.027,12.654,0.003,12.616,-0.01
1435776,11.926,18.027,12.654,0.003,12.616,-0.01
1436260,11.926,18.027,12.654,0.003,12.616,-0.01
1436759,11.926,18.027,12.654,0.003,12.616,-0.01
1437239,11.926,18.027,12.654,0.003,12.616,-0.01
1437737,11.926,18.027,12.654,0.003,12.616,-0.01
1438208,11.926,18.027,12.654,0.003,12.616,-0.01
1438717,11.926,18.027,12.654,0.003,12.616,-0.01
1439219,11.909,18.027,12.654,0.003,12.616,-0.01
1439732,11.909,18.027,12.654,0.003,12.616,-0.01
1440215,11.909,18.027,12.654,0.003,12.616,-0.01
1440721,11.909,18.027,12.654,0.003,12.616,-0.01
1441201,11.909,18.027,12.654,0.003,12.616,-0.01
1441707,11.909,18.027,12.654,0.003,12.616,-0.01
1442185,11.909,18.027,12.654,0.003,12.616,-0.01
1442697,11.909,18.027,12.654,0.003,12.616,-0.01
1443175,11.909,18.027,12.654,0.003,12.616,-0.01
1443680,11.909,18.027,12.654,0.003,12.616,-0.01
1444148,11.909,18.027,12.654,0.003,12.616,-0.01
1444654,11.909,18.027,12.654,0.003,12.616,-0.01
1445129,11.909,18.027,12.654,0.003,12.616,-0.01
1445637,11.909,18.027,12.654,0.003,12.616,-0.01
1446118,11.909,18.027,12.654,0.003,12.616,-0.01
1446621,11.909,18.027,12.654,0.003,12.616,-0.01
1447102,11.909,18.027,12.654,0.003,12.616,-0.01
1447615,11.909,18.027,12.654,0.003,12.616,-0.01
1448093,11.909,18.027,12.654,0.003,12.616,-0.01
1448592,11.909,18.027,12.654,0.003,12.616,-0.01
1449076,11.909,18.027,12.654,0.003,12.616,-0.01
1449601,11.909,18.027,12.654,0.003,12.616,-0.01
1450091,11.909,18.027,12.654,0.003,12.616,-0.01
1450589,11.909,18.027,12.654,0.003,12.616,-0.01
1451057,11.909,18.027,12.654,0.003,12.616,-0.01
1451572,11.909,18.027,12.654,0.003,12.616,-0.01
1452066,11.909,18.027,12.654,0.003,12.616,-0.01
1452564,11.909,18.027,12.654,0.003,12.616,-0.01
1453066,11.909,18.027,12.654,0.003,12.616,-0.01
1453545,11.909,18.027,12.654,0.003,12.616,-0.01
1454048,11.909,18.027,12.654,0.003,12.616,-0.01
1454542,11.909,18.027,12.654,0.003,12.616,-0.01
1455038,11.909,18.027,12.654,0.003,12.616,-0.01
1455525,11.909,18.027,12.654,0.003,12.616,-0.01
1456038,11.909,18.027,12.654,0.003,12.616,-0.01
1456516,11.909,18.027,12.654,0.003,12.616,-0.01
1457025,11.909,18.027,12.654,0.003,12.616,-0.01
1457517,11.909,18.027,12.654,0.003,12.616,-0.01
1458017,11.909,18.027,12.654,0.003,12.616,-0.01
1458505,11.909,18.027,12.654,0.003,12.616,-0.01
1459012,11.909,18.027,12.654,0.003,12.616,-0.01
1459520,11.909,18.027,12.654,0.003,12.616,-0.01
1460028,11.909,18.027,12.654,0.003,12.616,-0.01
1460539,11.909,18.027,12.654,0.003,12.616,-0.01
1461002,11.909,18.027,12.654,0.003,12.616,-0.01
1461512,11.909,18.027,12.654,0.003,12.616,-0.01
1461999,11.909,18.027,12.654,0.003,12.616,-0.01
1462510,11.909,18.027,12.654,0.003,12.616,-0.01
1462993,11.909,18.027,12.654,0.003,12.616,-0.01
1463490,11.909,18.027,12.654,0.003,12.616,-0.01
1463974,11.909,18.027,12.654,0.003,12.616,-0.01
1464484,11.909,18.027,12.654,0.003,12.616,-0.01
1464955,11.909,18.027,12.654,0.003,12.616,-0.01
1465460,11.909,18.027,12.654,0.003,12.616,-0.01
1465940,11.909,18.027,12.654,0.003,12.616,-0.01
1466436,11.909,18.027,12.654,0.003,12.616,-0.01
1466918,11.909,18.027,12.654,0.003,12.616,-0.01
1467485,11.909,18.027,12.654,0.003,12.616,-0.01
1468033,11.893,18.027,12.654,0.003,12.616,-0.01
1468511,11.893,18.027,12.654,0.003,12.616,-0.01
1469021,11.893,18.027,12.654,0.003,12.616,-0.01
1469512,11.893,18.027,12.654,0.003,12.616,-0.01
1470035,11.893,18.027,12.654,0.003,12.616,-0.01
1470503,11.893,18.027,12.654,0.003,12.616,-0.01
1471016,11.893,18.027,12.654,0.003,12.616,-0.01
1471496,11.893,18.027,12.654,0.003,12.616,-0.01
1472010,11.893,18.027,12.654,0.003,12.616,-0.01
1472492,11.893,18.027,12.654,0.003,12.616,-0.01
1472998,11.893,18.027,12.654,0.003,12.616,-0.01
1473477,11.893,18.027,12.654,0.003,12.616,-0.01
1473982,11.893,18.027,12.654,0.003,12.616,-0.01
1474452,11.893,18.027,12.654,0.003,12.616,-0.01
1474949,11.893,18.027,12.654,0.003,12.616,-0.01
1475424,11.893,18.027,12.654,0.003,12.616,-0.01
1475935,11.893,18.027,12.654,0.003,12.616,-0.01
1476416,11.893,18.027,12.654,0.003,12.616,-0.01
1476922,11.893,18.027,12.654,0.003,12.616,-0.01
1477409,11.893,18.027,12.654,0.003,12.616,-0.01
1477936,11.893,18.027,12.654,0.003,12.616,-0.01
1478425,11.893,18.027,12.654,0.003,12.616,-0.01
1478929,11.893,18.027,12.654,0.003,12.616,-0.01
1479406,11.893,18.027,12.654,0.003,12.616,-0.01
1479925,11.893,18.027,12.654,0.003,12.616,-0.01
1480410,11.893,18.027,12.654,0.003,12.616,-0.01
1480917,11.893,18.027,12.654,0.003,12.616,-0.01
1481396,11.893,18.027,12.654,0.003,12.616,-0.01
1481897,11.893,18.027,12.654,0.003,12.616,-0.01
1482372,11.893,18.027,12.654,0.003,12.616,-0.01
1482873,11.893,18.027,12.654,0.003,12.616,-0.01
1483350,11.893,18.027,12.654,0.003,12.616,-0.01
1483864,11.893,18.027,12.654,0.003,12.616,-0.01
1484347,11.893,18.027,12.654,0.003,12.616,-0.01
1484835,11.893,18.027,12.654,0.003,12.616,-0.01
1485318,11.893,18.027,12.654,0.003,12.616,-0.01
1485823,11.893,18.027,12.654,0.003,12.616,-0.01
1486297,11.893,18.027,12.654,0.003,12.616,-0.01
1486798,11.893,18.027,12.654,0.003,12.616,-0.01
1487277,11.893,18.027,12.654,0.003,12.616,-0.01
1487791,11.893,18.027,12.654,0.003,12.616,-0.01
1488296,11.893,18.027,12.654,0.003,12.616,0.006
1488805,11.893,18.027,12.654,0.003,12.616,-0.01
1489288,11.893,18.027,12.654,0.003,12.616,-0.01
1489784,11.893,18.027,12.654,0.003,12.616,-0.01
1490261,11.893,18.027,12.654,0.003,12.616,-0.01
1490774,11.893,18.027,12.654,0.003,12.616,-0.01
1491255,11.893,18.027,12.654,0.003,12.616,-0.01
1491759,11.893,18.027,12.654,0.003,12.616,-0.01
1492239,11.893,18.027,12.654,0.003,12.616,-0.01
1492748,11.893,18.027,12.654,0.003,12.616,-0.01
1493223,11.893,18.027,12.654,0.003,12.616,-0.01
1493731,11.893,18.027,12.654,0.003,12.616,0.006
1494189,11.893,18.027,12.654,0.003,12.616,-0.01
1494692,11.893,18.027,12.654,0.003,12.616,-0.01
1495183,11.893,18.027,12.654,0.003,12.616,-0.01
1495706,11.893,18.027,12.654,0.003,12.616,-0.01
1496181,11.893,18.027,12.654,0.003,12.616,-0.01
1496719,11.876,18.027,12.654,0.003,12.616,-0.01
1497184,11.876,18.027,12.654,0.003,12.616,-0.01
1497692,11.876,18.027,12.654,0.003,12.616,-0.01
1498211,11.876,18.027,12.654,0.003,12.616,-0.01
1498696,11.876,18.027,12.654,0.003,12.616,-0.01
1499194,11.876,18.027,12.654,0.003,12.616,-0.01
1499685,11.876,18.027,12.654,0.003,12.616,-0.01
1500196,11.876,18.027,12.654,0.003,12.616,-0.01
1500667,11.876,18.027,12.654,0.003,12.616,-0.01
1501167,11.876,18.027,12.654,0.003,12.616,-0.01
1501654,11.876,18.027,12.654,0.003,12.616,-0.01
1502167,11.876,18.027,12.654,0.003,12.616,-0.01
1502647,11.876,18.027,12.654,0.003,12.616,-0.01
1503162,11.876,18.027,12.654,0.003,12.616,-0.01
1503640,11.876,18.027,12.654,0.003,12.616,-0.01
1504138,11.876,18.027,12.654,0.003,12.616,-0.01
1504606,11.876,18.027,12.654,0.003,12.616,-0.01
1505123,11.876,18.027,12.654,0.003,12.616,-0.01
1505607,11.876,18.027,12.654,0.003,12.616,-0.01
1506106,11.876,18.027,12.654,0.003,12.616,-0.01
1506619,11.876,18.027,12.654,0.003,12.616,-0.01
1507130,11.876,18.027,12.654,0.003,12.616,-0.01
1507622,11.876,18.027,12.654,0.003,12.616,-0.01
1508131,11.876,18.027,12.654,0.003,12.616,-0.01
1508608,11.876,18.027,12.654,0.003,12.616,0.006
1509125,11.876,18.027,12.654,0.003,12.616,-0.01
1509597,11.876,18.027,12.654,0.003,12.616,-0.01
1510101,11.876,18.027,12.654,0.003,12.616,-0.01
1510579,11.876,18.027,12.654,0.003,12.616,-0.01
1511088,11.876,18.027,12.654,0.003,12.616,-0.01
1511553,11.876,18.027,12.654,0.003,12.616,-0.01
1512078,11.876,18.027,12.654,0.003,12.616,-0.01
1512555,11.876,18.027,12.654,0.003,12.616,-0.01
1513063,11.876,18.027,12.654,0.003,12.616,-0.01
1513543,11.876,18.027,12.654,0.003,12.616,-0.01
1514038,11.876,18.027,12.654,0.003,12.616,-0.01
1514521,11.876,18.027,12.654,0.003,12.616,-0.01
1515026,11.876,18.027,12.654,0.003,12.616,-0.01
1515496,11.876,18.027,12.654,0.003,12.616,-0.01
1516016,11.876,18.027,12.654,0.003,12.616,-0.01
1516492,11.876,18.027,12.654,0.003,12.616,-0.01
1517014,11.876,18.027,12.654,0.003,12.616,-0.01
1517495,11.876,18.027,12.654,0.003,12.633,-0.01
1517996,11.876,18.027,12.654,0.003,12.616,-0.01
1518479,11.876,18.027,12.654,0.003,12.633,-0.01
1518987,11.876,18.027,12.654,0.003,12.633,-0.01
1519477,11.876,18.027,12.654,0.003,12.633,-0.01
1519987,11.876,18.027,12.654,0.003,12.633,-0.01
1520466,11.876,18.027,12.654,0.003,12.633,-0.01
1520973,11.876,18.027,12.654,0.003,12.616,-0.01
1521449,11.876,18.027,12.654,0.003,12.633,-0.01
1521956,11.876,18.027,12.654,0.003,12.633,-0.01
1522429,11.876,18.027,12.654,0.003,12.633,-0.01
1522927,11.876,18.027,12.654,0.003,12.633,-0.01
1523410,11.876,18.027,12.654,0.003,12.633,-0.01
1523924,11.876,18.027,12.671,0.003,12.633,-0.01
1524434,11.876,18.027,12.671,0.003,12.633,-0.01
1524942,11.859,18.027,12.671,0.003,12.633,-0.01
1525428,11.859,18.027,12.671,0.003,12.633,-0.01
1525940,11.859,18.027,12.671,0.003,12.633,-0.01
1526423,11.859,18.027,12.671,0.003,12.633,-0.01
1526922,11.859,18.027,12.671,0.003,12.633,-0.01
1527402,11.859,18.027,12.671,0.003,12.633,-0.01
1527931,11.859,18.027,12.671,0.003,12.633,-0.01
1528416,11.859,18.027,12.671,0.003,12.633,-0.01
1528927,11.859,18.027,12.671,0.003,12.633,-0.01
1529405,11.859,18.027,12.671,0.003,12.633,-0.01
1529907,11.859,18.027,12.671,0.003,12.633,-0.01
1530393,11.859,18.027,12.671,0.003,12.633,-0.01
