18A Test,ZZ Top,ZZ Top,Johnny Cash,Johnny Cash,Run DMC,Run DMC
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
1052415,12.009,18.027,11.743,18.027,11.82,18.011
1052946,12.009,18.01,11.743,18.027,11.82,18.011
1053547,11.992,18.027,12.406,-0.013,11.82,18.011
1054058,11.992,18.027,12.456,-0.013,11.82,18.011
1054563,11.992,18.027,12.472,-0.013,11.82,18.011
1055083,11.992,18.027,12.489,-0.013,11.82,18.011
1055574,11.992,18.027,12.505,-0.013,11.82,18.011
1056082,11.992,18.027,12.505,-0.013,11.82,18.011
1056567,11.992,18.027,12.522,-0.013,11.82,18.011
1057078,11.992,18.027,12.522,-0.013,11.82,18.011
1057577,11.992,18.027,12.538,-0.013,11.82,18.011
1058083,11.992,18.027,12.538,-0.013,11.82,18.011
1058586,11.992,18.027,12.538,-0.013,11.82,18.011
1059100,11.992,18.027,12.555,-0.013,11.82,18.011
1059588,11.992,18.027,12.555,-0.013,11.82,18.011
1060113,11.992,18.027,12.555,-0.013,11.82,18.011
1060601,11.992,18.027,12.555,-0.013,11.82,18.011
1061117,11.992,18.027,12.572,-0.013,11.82,18.011
1061600,11.992,18.027,12.572,-0.013,11.82,18.011
1062108,11.992,18.027,12.572,-0.013,11.82,18.011
1062618,11.992,18.027,12.572,-0.013,11.82,18.011
1063157,11.992,18.027,12.572,-0.013,11.82,18.011
1063639,11.992,18.027,12.572,-0.013,11.82,18.011
1064164,11.992,18.027,12.572,-0.013,11.82,18.011
1064679,11.992,18.027,12.588,-0.013,11.82,18.011
1065163,11.992,18.027,12.588,-0.013,11.82,18.011
1065677,11.992,18.027,12.588,-0.013,11.82,18.011
1066168,11.992,18.027,12.588,-0.013,11.82,18.011
1066692,11.992,18.027,12.588,-0.013,11.82,18.011
1067184,11.992,18.027,12.588,-0.013,11.82,18.011
1067706,11.992,18.027,12.588,-0.013,11.82,18.011
1068180,11.992,18.027,12.588,-0.013,11.82,18.011
1068703,11.992,18.027,12.588,-0.013,11.82,18.011
1069203,11.992,18.027,12.588,-0.013,11.82,18.011
1069726,11.992,18.027,12.588,-0.013,11.82,18.011
1070215,11.992,18.027,12.605,-0.013,11.82,18.011
1070728,11.992,18.027,12.605,-0.013,11.82,18.011
1071215,11.992,18.027,12.605,-0.013,11.82,18.011
1071744,11.992,18.027,12.605,-0.013,11.82,18.011
1072234,11.992,18.027,12.605,-0.013,11.82,18.011
1072749,11.992,18.027,12.605,-0.013,11.82,18.011
1073275,11.992,18.027,12.605,-0.013,11.82,18.011
1073820,11.992,18.027,12.605,-0.013,11.82,18.011
1074334,11.992,18.027,12.605,-0.013,11.82,18.011
1074840,11.992,18.027,12.605,-0.013,11.82,18.011
1075365,11.992,18.027,12.605,-0.013,11.82,18.011
1075864,11.992,18.027,12.605,-0.013,11.82,18.011
1076374,11.992,18.027,12.605,-0.013,11.82,18.011
1076888,11.992,18.027,12.605,-0.013,11.82,18.011
1077376,11.992,18.027,12.605,-0.013,11.82,18.011
1077898,11.992,18.01,12.605,-0.013,11.82,18.011
1078384,11.992,18.027,12.621,-0.013,11.82,18.011
1078901,11.992,18.027,12.621,-0.013,11.82,18.011
1079393,11.992,18.027,12.621,-0.013,11.82,18.011
1079971,11.992,18.027,12.621,-0.013,11.82,18.011
1080465,11.992,18.027,12.621,-0.013,11.82,18.011
1081047,11.992,18.027,12.621,-0.013,11.82,18.011
1081569,11.992,18.027,12.621,-0.013,11.82,18.011
1082076,11.992,18.027,12.621,-0.013,11.82,18.011
1082642,11.992,18.027,12.621,-0.013,11.82,18.011
1083156,11.992,18.027,12.621,-0.013,11.82,18.011
1083652,11.992,18.027,12.621,-0.013,11.82,18.011
1084177,11.992,18.027,12.621,-0.013,11.82,18.011
1084662,11.992,18.027,12.621,-0.013,11.82,18.011
1085165,11.992,18.01,12.621,-0.013,11.82,18.011
1085655,11.992,18.027,12.621,-0.013,11.82,18.011
1086232,11.992,18.01,12.621,-0.013,11.803,18.011
1086819,11.992,18.027,12.621,-0.013,11.803,18.011
1087310,11.992,18.027,12.621,-0.013,11.803,18.011
1087804,11.992,18.027,12.621,-0.013,11.803,18.011
1088315,11.992,18.027,12.621,-0.013,11.803,18.011
1088806,11.992,18.027,12.621,-0.013,11.803,18.011
1089318,11.992,18.01,12.621,-0.013,11.803,18.011
1089802,11.992,18.027,12.621,-0.013,11.803,18.011
1090320,11.992,18.027,12.621,-0.013,11.803,18.011
1090825,11.992,18.027,12.621,-0.013,11.803,18.011
1091353,11.992,18.027,12.638,-0.013,11.803,18.011
1091844,11.992,18.027,12.638,-0.013,11.803,18.011
1092394,11.992,18.027,12.638,-0.013,11.803,18.011
1092880,11.992,18.01,12.638,-0.013,11.803,18.011
1093391,11.976,18.027,12.638,-0.013,11.803,18.011
1093968,11.976,18.027,12.638,-0.013,11.803,18.011
1094459,11.976,18.01,12.638,-0.013,11.803,18.011
1094969,11.976,18.027,12.638,-0.013,11.803,18.011
1095484,11.976,18.027,12.638,-0.013,11.803,18.011
1095977,11.976,18.027,12.638,-0.013,11.803,18.011
1096497,11.976,18.027,12.638,-0.013,11.803,18.011
1096989,11.976,18.027,12.638,-0.013,11.803,18.011
1097568,11.976,18.01,12.638,-0.013,11.803,18.011
1098059,11.976,18.027,12.638,-0.013,11.803,18.011
1098582,11.976,18.027,12.638,-0.013,11.803,18.011
1099096,11.976,18.027,12.638,-0.013,11.803,18.011
1099586,11.976,18.027,12.638,-0.013,11.803,18.011
1100111,11.976,18.027,12.638,-0.013,11.803,18.011
1100589,11.976,18.027,12.638,-0.013,11.803,18.011
1101149,11.976,18.027,12.638,-0.013,11.803,18.011
1101662,11.976,18.027,12.638,-0.013,11.803,18.011
1102183,11.976,18.027,12.638,-0.013,11.803,18.011
1102704,11.976,18.027,12.638,-0.013,11.803,18.011
1103192,11.976,18.027,12.638,-0.013,11.803,18.011
1103685,11.976,18.027,12.638,-0.013,11.803,18.011
1104166,11.976,18.027,12.638,-0.013,11.803,18.011
1104686,11.976,18.027,12.638,-0.013,11.803,18.011
1105173,11.976,18.027,12.638,-0.013,11.803,18.011
1105721,11.976,18.027,12.638,-0.013,11.803,18.011
1106248,11.976,18.027,12.638,-0.013,11.803,18.011
1106791,11.976,18.027,12.638,-0.013,11.803,18.011
1107356,11.976,18.027,12.638,-0.013,11.803,18.011
1107838,11.976,18.01,12.654,-0.013,11.803,18.011
1108358,11.976,18.027,12.654,-0.013,11.803,18.011
1108846,11.976,18.027,12.654,-0.013,11.803,18.011
1109393,11.976,18.027,12.654,-0.013,11.803,18.011
1109935,11.976,18.027,12.654,-0.013,11.803,18.011
1110420,11.976,18.027,12.654,-0.013,11.803,18.011
1110943,11.976,18.027,12.654,-0.013,11.803,18.011
1111434,11.976,18.027,12.654,-0.013,11.803,18.011
1111961,11.976,18.027,12.654,-0.013,11.803,18.011
1112453,11.976,18.027,12.654,-0.013,11.803,18.011
1112981,11.976,18.027,12.654,-0.013,11.803,18.011
1113466,11.976,18.027,12.654,-0.013,11.803,18.011
1114008,11.976,18.027,12.654,-0.013,11.803,18.011
1114577,11.976,18.027,12.654,-0.013,11.803,18.011
1115070,11.976,18.01,12.654,-0.013,11.803,18.011
1115589,11.976,18.027,12.654,-0.013,11.803,18.011
1116089,11.976,18.027,12.654,-0.013,11.803,18.011
1116611,11.976,18.027,12.654,-0.013,11.803,18.011
1117104,11.976,18.027,12.654,-0.013,11.803,18.011
1117613,11.976,18.027,12.654,-0.013,11.803,18.011
1118101,11.976,18.027,12.654,-0.013,11.803,18.011
1118633,11.976,18.027,12.654,-0.013,11.803,18.011
1119118,11.976,18.027,12.654,-0.013,11.803,18.011
1119640,11.976,18.027,12.654,-0.013,11.803,18.011
1120159,11.976,18.027,12.654,-0.013,11.803,18.011
1120701,11.976,18.027,12.654,-0.013,11.803,18.011
1121220,11.976,18.027,12.654,-0.013,11.803,18.011
1121711,11.976,18.027,12.654,0.003,11.803,18.011
1122223,11.976,18.027,12.654,-0.013,11.787,18.011
1122727,11.976,18.027,12.654,-0.013,11.787,18.011
1123244,11.976,18.027,12.654,-0.013,11.787,18.011
1123728,11.976,18.027,12.654,-0.013,11.787,18.011
1124244,11.976,18.027,12.654,-0.013,11.787,18.011
1124737,11.976,18.027,12.654,-0.013,11.787,18.011
1125244,11.976,18.027,12.654,-0.013,11.787,18.011
1125734,11.976,18.027,12.654,-0.013,11.787,18.011
1126296,11.976,18.027,12.654,-0.013,11.787,18.011
1126795,11.976,18.027,12.654,-0.013,11.787,18.011
1127310,11.976,18.027,12.654,-0.013,11.787,18.011
1127798,11.976,18.027,12.654,-0.013,11.787,18.011
1128300,11.976,18.027,12.654,0.003,11.787,18.011
1128796,11.976,18.01,12.654,-0.013,11.787,18.011
1129309,11.976,18.027,12.654,-0.013,11.787,18.011
1129805,11.976,18.027,12.654,-0.013,11.787,18.011
1130327,11.976,18.027,12.654,-0.013,11.787,18.011
1130818,11.976,18.027,12.654,0.003,11.787,18.011
1131401,11.959,18.027,12.654,-0.013,11.787,18.011
1131948,11.959,18.027,12.654,-0.013,11.787,18.011
1132455,11.959,18.027,12.654,0.003,11.787,18.011
1132994,11.959,18.027,12.654,-0.013,11.787,18.011
1133518,11.959,18.027,12.654,-0.013,11.787,18.011
1134002,11.959,18.027,12.654,0.003,11.787,18.011
1134509,11.959,18.027,12.654,-0.013,11.787,18.011
1135007,11.959,18.027,12.654,-0.013,11.787,18.011
1135524,11.959,18.027,12.654,-0.013,11.787,18.011
1136007,11.959,18.027,12.671,0.003,11.787,18.011
1136553,11.959,18.027,12.671,-0.013,11.787,18.011
1137081,11.959,18.027,12.671,-0.013,11.787,18.011
1137596,11.959,18.027,12.671,-0.013,11.787,18.011
1138105,11.959,18.027,12.671,-0.013,11.787,18.011
1138595,11.959,18.027,12.671,-0.013,11.787,18.011
1139114,11.959,18.027,12.671,-0.013,11.787,18.011
1139607,11.959,18.027,12.671,-0.013,11.787,18.011
1140119,11.959,18.027,12.671,-0.013,11.787,18.011
1140618,11.959,18.027,12.671,-0.013,11.787,18.011
1141131,11.959,18.027,12.671,-0.013,11.787,18.011
1141618,11.959,18.027,12.671,0.003,11.787,18.011
1142143,11.959,18.027,12.671,-0.013,11.787,18.011
1142637,11.959,18.027,12.671,-0.013,11.787,18.011
1143133,11.959,18.027,12.671,-0.013,11.787,18.011
1143604,11.959,18.027,12.671,0.003,11.787,18.011
1144151,11.959,18.027,12.671,-0.013,11.787,18.011
1144690,11.959,18.027,12.671,0.003,11.787,18.011
1145181,11.959,18.027,12.671,-0.013,11.787,18.011
1145698,11.959,18.027,12.671,-0.013,11.787,18.011
1146183,11.959,18.027,12.671,0.003,11.787,18.011
1146696,11.959,18.01,12.671,0.003,11.787,18.011
1147179,11.959,18.027,12.671,-0.013,11.787,18.011
1147699,11.959,18.027,12.671,-0.013,11.787,18.011
1148196,11.959,18.027,12.671,-0.013,11.787,18.011
1148701,11.959,18.027,12.671,-0.013,11.787,18.011
1149201,11.959,18.027,12.671,-0.013,11.787,18.011
1149723,11.959,18.027,12.671,0.003,11.787,18.011
1150199,11.959,18.027,12.671,-0.013,11.787,18.011
1150708,11.959,18.027,12.671,0.003,11.787,18.011
1151198,11.959,18.027,12.671,-0.013,11.787,18.011
1151719,11.959,18.027,12.671,0.003,11.787,18.011
1152222,11.959,18.027,12.671,-0.013,11.787,18.011
1152751,11.959,18.027,12.671,-0.013,11.787,18.011
1153231,11.959,18.027,12.671,0.003,11.787,18.011
1153732,11.959,18.027,12.671,-0.013,11.787,18.011
1154239,11.959,18.027,12.671,-0.013,11.787,18.011
1155616,11.959,18.027,12.671,-0.013,11.787,18.011
1156134,11.959,18.027,12.671,-0.013,11.787,18.011
1156677,11.959,18.01,12.671,0.003,11.787,18.011
1157214,11.959,18.027,12.671,0.003,11.787,18.011
1157726,11.959,18.027,12.671,-0.013,11.787,18.011
1158246,11.959,18.027,12.671,0.003,11.77,18.011
1158776,11.959,18.027,12.671,-0.013,11.77,18.011
1159262,11.959,18.027,12.671,0.003,11.77,18.011
1159783,11.959,18.027,12.671,-0.013,11.77,18.011
1160277,11.959,18.027,12.671,-0.013,11.77,18.011
1160851,11.959,18.027,12.671,-0.013,11.77,18.011
1161335,11.959,18.027,12.671,0.003,11.77,18.011
1161856,11.959,18.027,12.671,-0.013,11.77,18.011
1162371,11.959,18.027,12.671,0.003,11.77,18.011
1162865,11.959,18.027,12.671,0.003,11.77,18.011
1163451,11.959,18.027,12.671,0.003,11.77,18.011
1163944,11.959,18.027,12.671,0.003,11.77,18.011
1164459,11.959,18.027,12.671,-0.013,11.77,18.011
1164968,11.959,18.027,12.671,0.003,11.77,18.011
1165452,11.959,18.027,12.671,0.003,11.77,18.011
1165969,11.959,18.027,12.671,0.003,11.77,18.011
1166446,11.959,18.027,12.671,0.003,11.77,18.011
1166961,11.959,18.01,12.671,0.003,11.77,18.011
1167485,11.959,18.027,12.671,-0.013,11.77,18.011
1168020,11.959,18.027,12.671,0.003,11.77,18.011
1168505,11.959,18.01,12.671,-0.013,11.77,18.011
1169031,11.959,18.027,12.671,0.003,11.77,18.011
1169521,11.959,18.027,12.671,0.003,11.77,18.011
1170063,11.942,18.01,12.671,0.003,11.77,18.011
1170639,11.942,18.01,12.671,0.003,11.77,18.011
1171152,11.942,18.01,12.671,0.003,11.77,18.011
1171689,11.942,18.027,12.671,-0.013,11.77,18.011
1172218,11.942,18.027,12.671,0.003,11.77,18.011
1172731,11.942,18.01,12.671,0.003,11.77,18.011
1173282,11.942,18.027,12.688,0.003,11.77,18.011
1173766,11.942,18.027,12.688,0.003,11.77,18.011
1174281,11.942,18.027,12.688,0.003,11.77,18.011
1174851,11.942,18.027,12.688,-0.013,11.77,18.011
1175326,11.942,18.027,12.688,0.003,11.77,18.011
1175866,11.942,18.027,12.688,-0.013,11.77,18.011
1176373,11.942,18.027,12.688,0.003,11.77,18.011
1176868,11.942,18.027,12.688,-0.013,11.77,18.011
1177405,11.942,18.027,12.688,0.003,11.77,18.011
1177949,11.942,18.01,12.688,0.003,11.77,18.011
1178416,11.942,18.027,12.688,-0.013,11.77,18.011
1178931,11.942,18.01,12.688,-0.013,11.77,18.011
1179410,11.942,18.027,12.688,0.003,11.77,18.011
1179928,11.942,18.027,12.688,0.003,11.77,18.011
1180417,11.942,18.027,12.688,-0.013,11.77,18.011
1180937,11.942,18.027,12.688,-0.013,11.77,18.011
1181430,11.942,18.027,12.688,0.003,11.77,18.011
1181932,11.942,18.027,12.688,0.003,11.77,18.011
1182457,11.942,18.027,12.688,0.003,11.77,18.011
1183008,11.942,18.027,12.688,0.003,11.77,18.011
1183554,11.942,18.027,12.688,0.003,11.77,18.011
1184065,11.942,18.027,12.688,0.003,11.77,18.011
1184608,11.942,18.027,12.688,0.003,11.77,18.011
1185138,11.942,18.027,12.688,-0.013,11.77,18.011
1185627,11.942,18.027,12.688,0.003,11.77,18.011
1186177,11.942,18.027,12.688,0.003,11.77,18.011
1186709,11.942,18.027,12.688,-0.013,11.77,18.011
1187232,11.942,18.027,12.688,0.003,11.77,18.011
1187749,11.942,18.027,12.688,0.003,11.77,18.011
1188244,11.942,18.027,12.688,0.003,11.77,18.011
1188750,11.942,18.027,12.688,0.003,11.77,18.011
1189236,11.942,18.027,12.688,0.003,11.77,18.011
1189745,11.942,18.027,12.688,0.003,11.77,18.011
1190232,11.942,18.027,12.688,0.003,11.77,18.011
1190751,11.942,18.027,12.688,0.003,11.77,18.011
1191233,11.942,18.027,12.688,0.003,11.77,18.011
1191812,11.942,18.027,12.688,0.003,11.77,18.011
1192299,11.942,18.01,12.688,0.003,11.77,18.011
1192837,11.942,18.027,12.688,0.003,11.77,18.011
1193382,11.942,18.027,12.688,0.003,11.754,18.011
1193901,11.942,18.027,12.688,0.003,11.754,18.011
1194391,11.942,18.027,12.688,0.003,11.754,18.011
1194909,11.942,18.027,12.688,0.003,11.754,18.011
1195421,11.942,18.027,12.688,0.003,11.754,18.011
1195961,11.942,18.027,12.688,0.003,11.754,18.011
1196478,11.942,18.027,12.688,0.003,11.754,18.011
1197000,11.942,18.027,12.688,0.003,11.754,18.011
1197537,11.942,18.027,12.688,0.003,11.754,18.011
1198056,11.942,18.027,12.688,0.003,11.754,18.011
1198532,11.942,18.027,12.688,0.003,11.754,18.011
1199042,11.942,18.027,12.688,0.003,11.754,18.011
1199522,11.942,18.027,12.688,0.003,11.754,18.011
1200104,11.942,18.027,12.688,-0.013,11.754,18.011
1200588,11.942,18.027,12.688,0.003,11.754,18.011
1201102,11.942,18.027,12.688,0.003,11.754,18.011
1201611,11.942,18.027,12.688,0.003,11.754,18.011
1202102,11.942,18.027,12.688,0.003,11.754,18.011
1202618,11.942,18.027,12.688,0.003,11.754,18.011
1203112,11.942,18.027,12.688,0.003,11.754,18.011
1203612,11.942,18.027,12.688,0.003,11.754,18.011
1204096,11.942,18.027,12.688,0.003,11.754,18.011
1204611,11.942,18.027,12.688,0.003,11.754,18.011
1205102,11.942,18.027,12.688,0.003,11.754,18.011
1205615,11.942,18.01,12.688,0.003,11.754,18.011
1206105,11.926,18.027,12.688,0.003,11.754,18.011
1206678,11.926,18.027,12.688,0.003,11.754,18.011
1207169,11.926,18.01,12.688,0.003,11.754,18.011
1207681,11.926,18.027,12.688,0.003,11.754,18.011
1208202,11.926,18.027,12.688,0.003,11.754,18.011
1208686,11.926,18.027,12.688,0.003,11.754,18.011
1209257,11.926,18.027,12.688,0.003,11.754,18.011
1209751,11.926,18.027,12.688,0.003,11.754,18.011
1210265,11.926,18.027,12.688,0.003,11.754,18.011
1210783,11.926,18.027,12.688,0.003,11.754,18.011
1211276,11.926,18.027,12.688,0.003,11.754,18.011
1211787,11.926,18.027,12.688,0.003,11.754,18.011
1212265,11.926,18.027,12.688,0.003,11.754,18.011
1212767,11.926,18.027,12.688,0.003,11.754,18.011
1213255,11.926,18.027,12.688,0.003,11.754,18.011
1213770,11.926,18.027,12.688,0.003,11.754,18.011
1214263,11.926,18.027,12.688,0.003,11.754,18.011
1214777,11.926,18.027,12.688,0.003,11.754,18.011
1215267,11.926,18.027,12.688,0.003,11.754,18.011
1215775,11.926,18.027,12.688,0.003,11.754,18.011
1216250,11.926,18.027,12.688,0.003,11.754,18.011
1216775,11.926,18.027,12.688,0.003,11.754,18.011
1217270,11.926,18.027,12.688,0.003,11.754,18.011
1217777,11.926,18.01,12.688,0.003,11.754,18.011
1218259,11.926,18.027,12.688,0.003,11.754,18.011
1218776,11.926,18.027,12.688,0.003,11.754,18.011
1219261,11.926,18.027,12.688,0.003,11.754,18.011
1219812,11.926,18.027,12.688,0.003,11.754,18.011
1220296,11.926,18.027,12.688,0.003,11.754,18.011
1220804,11.926,18.027,12.688,0.003,11.754,18.011
1221287,11.926,18.027,12.688,0.003,11.754,18.011
1221802,11.926,18.027,12.688,0.003,11.754,18.011
1222288,11.926,18.01,12.688,0.003,11.754,18.011
1222838,11.926,18.027,12.688,0.003,11.754,18.011
1223380,11.926,18.027,12.688,0.003,11.754,18.011
1223862,11.926,18.027,12.688,0.003,11.754,18.011
1224383,11.926,18.027,12.688,0.003,11.754,18.011
1224854,11.926,18.027,12.688,0.003,11.754,18.011
1225380,11.926,18.027,12.688,0.003,11.754,18.011
1225870,11.926,18.027,12.688,0.003,11.754,18.011
1226391,11.926,18.027,12.688,0.003,11.754,18.011
1226890,11.926,18.027,12.688,0.003,11.754,18.011
1227413,11.926,18.027,12.688,0.003,11.754,18.011
1227893,11.926,18.027,12.688,0.003,11.754,18.011
1228416,11.926,18.027,12.688,0.003,11.737,18.011
1228900,11.926,18.027,12.688,0.003,11.737,18.011
1229418,11.926,18.027,12.688,0.003,11.737,18.011
1229934,11.926,18.027,12.704,0.003,12.367,-0.01
1230436,11.926,18.027,12.704,0.003,12.384,-0.01
1230926,11.926,18.027,12.704,0.003,12.401,-0.027
1231429,11.926,18.027,12.704,0.003,12.417,-0.027
1231902,11.926,18.027,12.704,0.003,12.434,-0.027
1232407,11.926,18.027,12.704,0.003,12.434,-0.027
1232888,11.926,18.027,12.704,0.003,12.45,-0.027
1233436,11.926,18.027,12.704,0.003,12.45,-0.027
1233942,11.926,18.027,12.704,0.003,12.45,-0.027
1234427,11.926,18.027,12.704,0.003,12.467,-0.027
1234943,11.926,18.027,12.704,0.003,12.467,-0.027
1235428,11.926,18.027,12.704,0.003,12.467,-0.027
1235927,11.926,18.027,12.704,0.003,12.467,-0.027
1236413,11.926,18.027,12.704,0.003,12.483,-0.027
1236915,11.926,18.027,12.704,0.003,12.483,-0.027
1237398,11.926,18.027,12.704,0.003,12.483,-0.027
1237911,11.926,18.027,12.704,0.003,12.483,-0.027
1238387,11.926,18.027,12.704,0.003,12.483,-0.027
1238906,11.926,18.027,12.704,0.003,12.483,-0.027
1239388,11.926,18.027,12.704,0.003,12.483,-0.027
1239886,11.926,18.027,12.704,0.003,12.5,-0.027
1240376,11.926,18.027,12.704,0.003,12.5,-0.027
1240871,11.926,18.027,12.704,0.003,12.5,-0.027
1241357,11.926,18.027,12.704,0.003,12.5,-0.027
1241854,11.926,18.027,12.704,0.003,12.5,-0.027
1242331,11.926,18.027,12.704,0.003,12.5,-0.027
1242841,11.926,18.027,12.704,0.003,12.5,-0.027
1243352,11.926,18.027,12.704,0.003,12.5,-0.027
1243859,11.926,18.027,12.704,0.003,12.5,-0.027
1244344,11.926,18.027,12.704,0.003,12.517,-0.027
1244844,11.926,18.027,12.704,0.003,12.517,-0.027
1245350,11.926,18.027,12.704,0.003,12.517,-0.027
1245864,11.909,18.027,12.704,0.003,12.517,-0.027
1246366,11.909,18.027,12.704,0.003,12.517,-0.027
1246864,11.909,18.027,12.704,0.003,12.517,-0.027
1247362,11.909,18.027,12.704,0.003,12.517,-0.027
1247837,11.909,18.027,12.704,0.003,12.517,-0.027
1248382,11.909,18.027,12.704,0.003,12.517,-0.027
1248914,11.909,18.027,12.704,0.003,12.517,-0.027
1249395,11.909,18.01,12.704,0.003,12.517,-0.027
1249914,11.909,18.027,12.704,0.003,12.517,-0.027
1250392,11.909,18.027,12.704,0.003,12.517,-0.027
1250910,11.909,18.027,12.704,0.003,12.517,-0.027
1251383,11.909,18.027,12.704,0.003,12.517,-0.027
1251892,11.909,18.027,12.704,0.003,12.533,-0.027
1252370,11.909,18.027,12.704,0.003,12.533,-0.027
1252864,11.909,18.027,12.704,0.003,12.533,-0.027
1253336,11.909,18.027,12.704,0.003,12.533,-0.027
1253839,11.909,18.027,12.704,0.003,12.533,-0.027
1254303,11.909,18.027,12.704,0.003,12.533,-0.027
1254833,11.909,18.027,12.704,0.003,12.533,-0.027
1255354,11.909,18.027,12.704,0.003,12.533,-0.027
1255866,11.909,18.027,12.704,0.003,12.533,-0.027
1256376,11.909,18.027,12.704,0.003,12.533,-0.027
1256861,11.909,18.027,12.704,0.003,12.533,-0.027
1257370,11.909,18.027,12.704,0.003,12.533,-0.027
1257858,11.909,18.027,12.704,0.003,12.533,-0.027
1258365,11.909,18.027,12.704,0.003,12.533,-0.027
1258851,11.909,18.027,12.704,0.003,12.533,-0.027
1259355,11.909,18.027,12.704,0.003,12.533,-0.027
1259847,11.909,18.027,12.704,0.003,12.533,-0.027
1260405,11.909,18.027,12.704,0.003,12.533,-0.027
1260893,11.909,18.027,12.704,0.003,12.533,-0.027
1261406,11.909,18.027,12.704,0.003,12.533,-0.027
1261910,11.909,18.027,12.704,0.003,12.533,-0.027
1262400,11.909,18.027,12.704,0.003,12.55,-0.027
1262976,11.909,18.027,12.704,0.003,12.55,-0.027
1263449,11.909,18.027,12.704,0.003,12.55,-0.027
1263952,11.909,18.027,12.704,0.003,12.55,-0.027
1264434,11.909,18.027,12.704,0.003,12.55,-0.027
1264942,11.909,18.027,12.704,0.003,12.55,-0.027
1265430,11.909,18.027,12.704,0.003,12.55,-0.027
1265943,11.909,18.027,12.704,0.003,12.55,-0.027
1266419,11.909,18.027,12.704,0.003,12.55,-0.027
1266926,11.909,18.01,12.704,0.003,12.55,-0.027
1267434,11.909,18.027,12.704,0.003,12.55,-0.027
1267968,11.909,18.027,12.704,0.003,12.55,-0.027
1268527,11.909,18.027,12.704,0.003,12.55,-0.027
1269014,11.909,18.027,12.704,0.003,12.55,-0.027
1269567,11.909,18.027,12.704,0.003,12.55,-0.027
1270041,11.909,18.027,12.704,0.003,12.55,-0.027
1270549,11.909,18.01,12.704,0.003,12.55,-0.027
1271063,11.909,18.027,12.704,0.003,12.55,-0.027
1271547,11.909,18.027,12.704,0.003,12.55,-0.027
1272063,11.909,18.027,12.704,0.003,12.55,-0.027
1272536,11.909,18.027,12.704,0.003,12.55,-0.027
1273052,11.909,18.027,12.704,0.003,12.55,-0.027
1273534,11.909,18.027,12.704,0.003,12.55,-0.027
1274043,11.909,18.027,12.704,0.003,12.55,-0.027
1274519,11.909,18.027,12.704,0.003,12.55,-0.027
1275050,11.909,18.027,12.704,0.003,12.55,-0.027
1275539,11.909,18.01,12.704,0.003,12.55,-0.027
1276056,11.909,18.027,12.704,0.003,12.55,-0.01
1276544,11.909,18.027,12.704,0.003,12.55,-0.027
1277063,11.909,18.027,12.704,0.003,12.55,-0.027
1277542,11.909,18.027,12.704,0.003,12.55,-0.027
1278046,11.909,18.01,12.704,0.003,12.55,-0.027
1278529,11.909,18.027,12.704,0.003,12.566,-0.027
1279055,11.909,18.027,12.704,0.003,12.566,-0.027
1279533,11.909,18.027,12.704,0.003,12.566,-0.027
1280074,11.909,18.027,12.704,0.003,12.566,-0.027
1280544,11.909,18.01,12.704,0.003,12.566,-0.01
1281057,11.909,18.027,12.704,0.003,12.566,-0.027
1281562,11.909,18.027,12.704,0.003,12.566,-0.027
1282043,11.909,18.027,12.704,0.003,12.566,-0.027
1282560,11.909,18.027,12.704,0.003,12.566,-0.01
1283044,11.893,18.027,12.704,0.003,12.566,-0.027
1283580,11.893,18.027,12.704,0.003,12.566,-0.01
1284041,11.893,18.027,12.704,0.003,12.566,-0.027
1284549,11.893,18.027,12.704,0.003,12.566,-0.027
1285033,11.893,18.027,12.704,0.003,12.566,-0.027
1285539,11.893,18.027,12.704,0.003,12.566,-0.01
1286031,11.893,18.027,12.704,0.003,12.566,-0.01
1286523,11.893,18.027,12.704,0.003,12.566,-0.027
1287017,11.893,18.027,12.704,0.003,12.566,-0.01
1287532,11.893,18.027,12.704,0.003,12.566,-0.01
1288014,11.893,18.027,12.704,0.003,12.566,-0.027
1288522,11.893,18.027,12.704,0.003,12.566,-0.027
1289007,11.893,18.027,12.704,0.003,12.566,-0.027
1289543,11.893,18.027,12.704,0.003,12.566,-0.027
1290068,11.893,18.027,12.704,0.003,12.566,-0.01
1290543,11.893,18.027,12.704,0.003,12.566,-0.027
1291056,11.893,18.01,12.704,0.003,12.566,-0.027
1291554,11.893,18.027,12.704,0.003,12.566,-0.027
1292095,11.893,18.027,12.704,0.003,12.566,-0.027
1292567,11.893,18.027,12.704,0.003,12.566,-0.01
1293077,11.893,18.027,12.704,0.003,12.566,-0.027
1293596,11.893,18.027,12.704,0.003,12.566,-0.027
1294077,11.893,18.027,12.704,0.003,12.566,-0.027
1294620,11.893,18.027,12.704,0.003,12.566,-0.01
1295114,11.893,18.01,12.704,0.003,12.566,-0.027
1295642,11.893,18.027,12.704,0.003,12.566,-0.027
1296174,11.893,18.027,12.704,0.003,12.566,-0.01
1296679,11.893,18.027,12.704,0.003,12.566,-0.01
1297181,11.893,18.01,12.704,0.003,12.566,-0.01
1297660,11.893,18.027,12.721,0.003,12.566,-0.027
1298188,11.893,18.027,12.721,0.003,12.566,-0.01
1298726,11.893,18.027,12.721,0.003,12.566,-0.01
1299194,11.893,18.027,12.721,0.003,12.583,-0.01
