18A Test,Ed Sheeran,Ed Sheeran,Tesseract,Tesseract,BLUE-04284-HA,BLUE-04284-HA
Time (ms),Voltage1 (V),Current1 (A),Voltage2 (V),Current2 (A),Voltage3 (V),Current3 (A)
1479150,11.893,18.027,12.572,0.003,12.815,-0.01
1479663,11.893,18.027,12.572,0.003,12.815,-0.01
1480139,11.893,18.027,12.572,0.003,12.815,-0.01
1480654,11.893,18.027,12.572,0.003,12.815,-0.01
1481165,11.893,18.027,12.572,0.003,12.815,-0.01
1481674,11.893,18.027,12.572,0.003,12.815,-0.01
1482187,11.893,18.027,12.572,0.003,12.815,-0.01
1482672,11.893,18.027,12.572,0.003,12.815,-0.01
1483176,11.893,18.027,12.572,0.003,12.815,-0.01
1483663,11.893,18.027,12.572,0.003,12.815,-0.01
1484175,11.893,18.027,12.572,0.003,12.815,-0.01
1484660,11.893,18.027,12.572,0.003,12.815,-0.01
1485173,11.893,18.027,12.572,0.003,12.815,0.006
1485661,11.893,18.027,12.572,0.003,12.815,-0.01
1486168,11.893,18.027,12.572,0.003,12.815,-0.01
1486636,11.893,18.027,12.572,0.003,12.815,0.006
1487136,11.893,18.027,12.572,0.003,12.815,-0.01
1487621,11.893,18.027,12.572,0.003,12.815,-0.01
1488131,11.893,18.027,12.572,0.003,12.815,-0.01
1488607,11.893,18.027,12.572,0.003,12.815,-0.01
1489110,11.893,18.027,12.572,0.003,12.815,0.006
1489578,11.893,18.027,12.572,0.003,12.815,-0.01
1490087,11.893,18.027,12.572,0.003,12.815,-0.01
1490564,11.893,18.027,12.572,0.003,12.815,-0.01
1491098,11.893,18.027,12.572,0.003,12.815,-0.01
1491583,11.876,18.027,12.572,0.003,12.815,-0.01
1492118,11.876,18.027,12.572,0.003,12.815,-0.01
1492667,11.876,18.027,12.572,0.003,12.815,-0.01
1493159,11.876,18.027,12.572,0.003,12.815,-0.01
1493650,11.876,18.027,12.572,0.003,12.815,-0.01
1494155,11.876,18.027,12.572,0.003,12.815,-0.01
1494637,11.876,18.027,12.572,0.003,12.815,-0.01
1495144,11.876,18.027,12.572,0.003,12.815,-0.01
1495624,11.876,18.027,12.572,0.003,12.815,0.006
1496118,11.876,18.027,12.572,0.003,12.815,-0.01
1496603,11.876,18.027,12.572,0.003,12.815,-0.01
1497114,11.876,18.027,12.572,0.003,12.815,-0.01
1497594,11.876,18.027,12.572,0.003,12.815,-0.01
1498097,11.876,18.027,12.572,0.003,12.815,-0.01
1498576,11.876,18.027,12.572,0.003,12.815,-0.01
1499083,11.876,18.027,12.572,0.003,12.815,-0.01
1499561,11.876,18.027,12.572,0.003,12.815,-0.01
1500069,11.876,18.027,12.572,0.003,12.815,-0.01
1500551,11.876,18.027,12.572,0.003,12.815,-0.01
1501064,11.876,18.027,12.572,0.003,12.815,-0.01
1501539,11.876,18.027,12.572,0.003,12.815,-0.01
1502044,11.876,18.027,12.572,0.003,12.815,-0.01
1502530,11.876,18.027,12.572,0.003,12.815,-0.01
1503061,11.876,18.027,12.572,0.003,12.815,-0.01
1503542,11.876,18.027,12.572,0.003,12.815,-0.01
1504052,11.876,18.027,12.572,0.003,12.815,0.006
1504534,11.876,18.027,12.572,0.003,12.815,-0.01
1505056,11.876,18.027,12.572,0.003,12.815,-0.01
1505526,11.876,18.027,12.572,0.003,12.815,-0.01
1506020,11.876,18.027,12.572,0.003,12.815,-0.01
1506502,11.876,18.027,12.572,0.003,12.815,-0.01
1507017,11.876,18.027,12.572,0.003,12.815,-0.01
1507490,11.876,18.027,12.572,0.003,12.815,-0.01
1507996,11.876,18.027,12.572,0.003,12.815,-0.01
1508488,11.876,18.027,12.572,0.003,12.815,-0.01
1508998,11.876,18.027,12.572,0.003,12.815,-0.01
1509476,11.876,18.027,12.572,0.003,12.815,-0.01
1509975,11.876,18.027,12.572,0.003,12.815,-0.01
1510464,11.876,18.027,12.572,0.003,12.815,-0.01
1510976,11.876,18.027,12.572,0.003,12.815,-0.01
1511451,11.876,18.027,12.572,0.003,12.815,-0.01
1511967,11.876,18.027,12.572,0.003,12.815,-0.01
1512454,11.876,18.027,12.572,0.003,12.815,-0.01
1513006,11.876,18.027,12.572,0.003,12.815,-0.01
1513479,11.876,18.027,12.572,0.003,12.815,-0.01
1513989,11.876,18.027,12.572,0.003,12.815,-0.01
1514466,11.876,18.027,12.572,0.003,12.815,-0.01
1514974,11.876,18.027,12.572,0.003,12.815,-0.01
1515456,11.876,18.027,12.572,0.003,12.815,-0.01
1515963,11.876,18.027,12.572,0.003,12.815,0.006
1516434,11.876,18.027,12.572,0.003,12.815,-0.01
1516940,11.876,18.027,12.572,0.003,12.815,-0.01
1517420,11.876,18.027,12.572,0.003,12.815,-0.01
1517925,11.876,18.027,12.572,0.003,12.815,-0.01
1518405,11.876,18.027,12.572,0.003,12.815,-0.01
1518918,11.876,18.027,12.572,0.003,12.815,-0.01
1519392,11.876,18.027,12.572,0.003,12.815,-0.01
1519902,11.876,18.027,12.572,0.003,12.815,-0.01
1520374,11.876,18.027,12.572,0.003,12.815,-0.01
1520888,11.876,18.027,12.572,0.003,12.815,0.006
1521371,11.876,18.027,12.572,0.003,12.815,-0.01
1521878,11.876,18.027,12.572,0.003,12.815,-0.01
1522352,11.876,18.027,12.572,0.003,12.815,-0.01
1522860,11.876,18.027,12.572,0.003,12.815,-0.01
1523370,11.876,18.027,12.572,0.003,12.815,-0.01
1523878,11.876,18.027,12.572,0.003,12.815,-0.01
1524392,11.876,18.027,12.572,0.003,12.815,-0.01
1524885,11.876,18.027,12.572,0.003,12.815,-0.01
1525384,11.876,18.027,12.572,0.003,12.815,-0.01
1525853,11.876,18.027,12.572,0.003,12.815,-0.01
1526352,11.876,18.027,12.572,0.003,12.815,-0.01
1526830,11.876,18.027,12.572,0.003,12.815,-0.01
1527333,11.876,18.027,12.572,0.003,12.815,-0.01
1527817,11.876,18.027,12.572,0.003,12.815,-0.01
1528323,11.876,18.027,12.572,0.003,12.815,-0.01
1528807,11.876,18.027,12.572,0.003,12.815,-0.01
1529329,11.876,18.027,12.572,0.003,12.815,-0.01
1529801,11.876,18.027,12.572,0.003,12.815,-0.01
1530308,11.876,18.027,12.572,0.003,12.815,-0.01
1530811,11.876,18.027,12.572,0.003,12.815,-0.01
1531365,11.876,18.027,12.572,0.003,12.815,-0.01
1531845,11.876,18.027,12.572,0.003,12.815,-0.01
1532353,11.859,18.027,12.572,0.003,12.815,-0.01
1532863,11.859,18.027,12.588,0.003,12.815,-0.01
1533347,11.859,18.027,12.588,0.003,12.815,-0.01
1533851,11.859,18.027,12.588,0.003,12.815,-0.01
1534326,11.859,18.027,12.588,0.003,12.815,-0.01
1534831,11.859,18.027,12.588,0.003,12.815,0.006
1535302,11.859,18.027,12.588,0.003,12.815,-0.01
1535806,11.859,18.027,12.588,0.003,12.815,-0.01
1536278,11.859,18.027,12.588,0.003,12.815,-0.01
1536778,11.859,18.027,12.588,0.003,12.815,-0.01
1537264,11.859,18.027,12.588,0.003,12.815,-0.01
1537768,11.859,18.027,12.588,0.003,12.815,-0.01
1538246,11.859,18.027,12.588,0.003,12.815,-0.01
1538760,11.859,18.027,12.588,0.003,12.815,-0.01
1539233,11.859,18.027,12.588,0.003,12.815,0.006
1539740,11.859,18.027,12.588,0.003,12.815,-0.01
1540220,11.859,18.027,12.588,0.003,12.815,-0.01
1540723,11.859,18.027,12.588,0.003,12.815,-0.01
1541218,11.859,18.027,12.588,0.003,12.815,-0.01
1541758,11.859,18.027,12.588,0.003,12.815,-0.01
1542263,11.859,18.027,12.588,0.003,12.815,-0.01
1542737,11.859,18.027,12.588,0.003,12.815,-0.01
1543248,11.859,18.027,12.588,0.003,12.815,-0.01
1543721,11.859,18.027,12.588,0.003,12.815,-0.01
1544231,11.859,18.027,12.588,0.003,12.815,-0.01
1544703,11.859,18.027,12.588,0.003,12.815,0.006
1545216,11.859,18.027,12.588,0.003,12.815,-0.01
1545699,11.859,18.027,12.588,0.003,12.815,-0.01
1546210,11.859,18.027,12.588,0.003,12.815,0.006
1546692,11.859,18.027,12.588,0.003,12.815,-0.01
1547207,11.859,18.027,12.588,0.003,12.815,-0.01
1547676,11.859,18.027,12.588,0.003,12.815,-0.01
1548182,11.859,18.027,12.588,0.003,12.815,-0.01
1548653,11.859,18.027,12.588,0.003,12.815,-0.01
1549172,11.859,18.027,12.588,0.003,12.815,-0.01
1549638,11.859,18.027,12.588,0.003,12.815,-0.01
1550148,11.859,18.027,12.588,0.003,12.815,-0.01
1550626,11.859,18.027,12.588,0.003,12.815,-0.01
1551141,11.859,18.027,12.588,0.003,12.815,-0.01
1551652,11.859,18.027,12.588,0.003,12.815,-0.01
1552151,11.859,18.027,12.588,0.003,12.815,-0.01
1552625,11.859,18.027,12.588,0.003,12.815,-0.01
1553131,11.859,18.027,12.588,0.003,12.815,-0.01
1553614,11.859,18.027,12.588,0.003,12.815,-0.01
1554116,11.859,18.027,12.588,0.003,12.815,-0.01
1554598,11.859,18.027,12.588,0.003,12.815,-0.01
1555100,11.859,18.027,12.588,0.003,12.815,-0.01
1555577,11.859,18.027,12.588,0.003,12.815,0.006
1556076,11.859,18.027,12.588,0.003,12.815,-0.01
1556555,11.859,18.027,12.588,0.003,12.815,-0.01
1557061,11.859,18.027,12.588,0.003,12.815,-0.01
1557533,11.859,18.027,12.588,0.003,12.815,0.006
1558043,11.859,18.027,12.588,0.003,12.815,-0.01
1558529,11.859,18.027,12.588,0.003,12.815,-0.01
1559025,11.859,18.027,12.588,0.003,12.815,-0.01
1559505,11.859,18.027,12.588,0.003,12.815,-0.01
1560012,11.859,18.027,12.588,0.003,12.815,-0.01
1560495,11.859,18.027,12.588,0.003,12.815,-0.01
1561017,11.859,18.027,12.588,0.003,12.815,-0.01
1561502,11.859,18.027,12.588,0.003,12.815,-0.01
1562029,11.859,18.027,12.588,0.003,12.815,-0.01
1562532,11.859,18.027,12.588,0.003,12.815,-0.01
1563008,11.859,18.027,12.588,0.003,12.815,-0.01
1563508,11.859,18.027,12.588,0.003,12.815,-0.01
1563990,11.859,18.027,12.588,0.003,12.815,-0.01
1564493,11.859,18.027,12.588,0.003,12.815,-0.01
1564972,11.859,18.027,12.588,0.003,12.815,0.006
1565470,11.859,18.027,12.588,0.003,12.815,-0.01
1565943,11.859,18.027,12.588,0.003,12.815,-0.01
1566441,11.859,18.027,12.588,0.003,12.815,-0.01
1566916,11.859,18.027,12.588,0.003,12.815,-0.01
1567417,11.859,18.027,12.588,0.003,12.815,0.006
1567901,11.859,18.027,12.588,0.003,12.815,-0.01
1568412,11.859,18.027,12.588,0.003,12.815,-0.01
1568906,11.859,18.027,12.588,0.003,12.815,-0.01
1569406,11.859,18.027,12.588,0.003,12.815,-0.01
1569874,11.859,18.027,12.588,0.003,12.815,-0.01
1570380,11.859,18.027,12.588,0.003,12.815,-0.01
1570861,11.859,18.027,12.588,0.003,12.815,-0.01
1571361,11.859,18.027,12.588,0.003,12.815,-0.01
1571856,11.859,18.027,12.588,0.003,12.815,-0.01
1572389,11.859,18.027,12.588,0.003,12.815,0.006
1572870,11.843,18.027,12.588,0.003,12.815,-0.01
1573371,11.843,18.027,12.588,0.003,12.815,0.006
1573879,11.843,18.027,12.588,0.003,12.815,-0.01
1574359,11.843,18.027,12.588,0.003,12.815,-0.01
1574857,11.843,18.027,12.588,0.003,12.815,-0.01
1575330,11.843,18.027,12.588,0.003,12.815,-0.01
1575833,11.843,18.027,12.588,0.003,12.815,-0.01
1576318,11.843,18.027,12.588,0.003,12.815,-0.01
1576817,11.843,18.027,12.588,0.003,12.815,-0.01
1577305,11.843,18.027,12.588,0.003,12.815,-0.01
1577806,11.843,18.027,12.588,0.003,12.815,0.006
1578286,11.843,18.027,12.588,0.003,12.815,0.006
1578796,11.843,18.027,12.588,0.003,12.815,-0.01
1579266,11.843,18.027,12.588,0.003,12.815,-0.01
1579765,11.843,18.027,12.588,0.003,12.815,-0.01
1580238,11.843,18.027,12.588,0.003,12.815,-0.01
1580747,11.843,18.027,12.588,0.003,12.815,-0.01
1581218,11.843,18.027,12.588,0.003,12.815,0.006
1581721,11.843,18.027,12.588,0.003,12.815,-0.01
1582195,11.843,18.027,12.588,0.003,12.815,-0.01
1582734,11.843,18.027,12.588,0.003,12.815,-0.01
1583214,11.843,18.027,12.588,0.003,12.815,-0.01
1583720,11.843,18.027,12.588,0.003,12.815,-0.01
1584208,11.843,18.027,12.588,0.003,12.815,-0.01
1584711,11.843,18.027,12.588,0.003,12.815,-0.01
1585198,11.843,18.027,12.588,0.003,12.815,-0.01
1585704,11.843,18.027,12.588,0.003,12.815,-0.01
1586165,11.843,18.027,12.588,0.003,12.815,-0.01
1586661,11.843,18.027,12.588,0.003,12.815,-0.01
1587147,11.843,18.027,12.588,0.003,12.815,-0.01
1587658,11.843,18.027,12.588,0.003,12.815,-0.01
1588144,11.843,18.027,12.588,0.003,12.815,-0.01
1588661,11.843,18.027,12.588,0.003,12.815,-0.01
1589159,11.843,18.027,12.588,0.003,12.815,-0.01
1589667,11.843,18.027,12.588,0.003,12.815,-0.01
1590140,11.843,18.027,12.588,0.003,12.815,-0.01
1590636,11.843,18.027,12.588,0.003,12.815,-0.01
1591134,11.843,18.027,12.588,0.003,12.815,-0.01
1591637,11.843,18.027,12.588,0.003,12.815,-0.01
1592114,11.843,18.027,12.588,0.003,12.815,-0.01
1592650,11.843,18.027,12.588,0.003,12.815,-0.01
1593140,11.843,18.027,12.588,0.003,12.815,-0.01
1593640,11.843,18.027,12.588,0.003,12.815,-0.01
1594146,11.843,18.027,12.588,0.003,12.815,-0.01
1594623,11.843,18.027,12.588,0.003,12.815,-0.01
1595124,11.843,18.027,12.588,0.003,12.815,-0.01
1595598,11.843,18.027,12.588,0.003,12.815,-0.01
1596106,11.843,18.027,12.588,0.003,12.815,-0.01
1596576,11.843,18.027,12.588,0.003,12.815,-0.01
1597092,11.843,18.027,12.588,0.003,12.815,-0.01
1597585,11.843,18.027,12.588,0.003,12.815,-0.01
1598087,11.843,18.027,12.588,0.003,12.815,-0.01
1598568,11.843,18.027,12.588,0.003,12.815,-0.01
1599065,11.843,18.027,12.588,0.003,12.815,-0.01
1599531,11.843,18.027,12.588,0.003,12.815,-0.01
1600034,11.843,18.027,12.588,0.003,12.815,-0.01
1600509,11.843,18.027,12.588,0.003,12.815,-0.01
1601024,11.843,18.027,12.588,0.003,12.815,-0.01
1601491,11.843,18.027,12.588,0.003,12.815,0.006
1602001,11.843,18.027,12.588,0.003,12.815,-0.01
1602479,11.843,18.027,12.588,0.003,12.815,-0.01
1603010,11.843,18.027,12.588,0.003,12.815,-0.01
1603479,11.843,18.027,12.588,0.003,12.815,-0.01
1603973,11.843,18.027,12.588,0.003,12.815,0.006
1604445,11.843,18.027,12.588,0.003,12.815,-0.01
1604955,11.843,18.027,12.588,0.003,12.815,0.006
1605465,11.843,18.027,12.588,0.003,12.815,-0.01
1605944,11.843,18.027,12.588,0.003,12.815,-0.01
1606449,11.843,18.027,12.588,0.003,12.815,0.006
1606921,11.843,18.027,12.588,0.003,12.815,-0.01
1607414,11.843,18.027,12.588,0.003,12.815,-0.01
1607882,11.843,18.027,12.588,0.003,12.815,-0.01
1608379,11.843,18.027,12.588,0.003,12.815,-0.01
1608875,11.843,18.027,12.588,0.003,12.815,-0.01
1609379,11.843,18.027,12.588,0.003,12.815,-0.01
1609858,11.843,18.027,12.588,0.003,12.815,-0.01
1610364,11.843,18.027,12.588,0.003,12.815,-0.01
1610839,11.843,18.027,12.588,0.003,12.815,-0.01
1611374,11.843,18.027,12.588,0.003,12.815,0.006
1611880,11.826,18.027,12.588,0.003,12.815,-0.01
1612422,11.826,18.027,12.588,0.003,12.815,-0.01
1612904,11.826,18.027,12.588,0.003,12.815,-0.01
1613414,11.826,18.027,12.588,0.003,12.815,-0.01
1613913,11.826,18.027,12.588,0.003,12.815,-0.01
1614393,11.826,18.027,12.588,0.003,12.815,-0.01
1614896,11.826,18.027,12.588,0.003,12.815,0.006
1615382,11.826,18.027,12.588,0.003,12.815,-0.01
1615894,11.826,18.027,12.588,0.003,12.815,-0.01
1616381,11.826,18.027,12.588,0.003,12.815,0.006
1616893,11.826,18.027,12.588,0.003,12.815,-0.01
1617365,11.826,18.027,12.588,0.003,12.815,-0.01
1617868,11.826,18.027,12.588,0.003,12.815,-0.01
1618339,11.826,18.027,12.588,0.003,12.815,-0.01
1618840,11.826,18.027,12.588,0.003,12.815,-0.01
1619316,11.826,18.027,12.588,0.003,12.815,-0.01
1619825,11.826,18.027,12.588,0.003,12.815,-0.01
1620308,11.826,18.027,12.588,0.003,12.815,-0.01
1620815,11.826,18.027,12.588,0.003,12.815,-0.01
1621300,11.826,18.027,12.588,0.003,12.815,-0.01
1621800,11.826,18.027,12.588,0.003,12.815,0.006
1622318,11.826,18.027,12.588,0.003,12.815,-0.01
1622832,11.826,18.027,12.588,0.003,12.815,-0.01
1623343,11.826,18.027,12.588,0.003,12.815,-0.01
1623820,11.826,18.027,12.588,0.003,12.815,-0.01
1624330,11.826,18.027,12.588,0.003,12.815,-0.01
1624796,11.826,18.027,12.588,0.003,12.815,-0.01
1625315,11.826,18.027,12.588,0.003,12.815,-0.01
1625779,11.826,18.027,12.588,0.003,12.815,-0.01
1626286,11.826,18.027,12.588,0.003,12.815,-0.01
1626768,11.826,18.027,12.588,0.003,12.815,-0.01
1627282,11.826,18.027,12.588,0.003,12.815,-0.01
1627764,11.826,18.027,12.588,0.003,12.815,-0.01
1628272,11.826,18.027,12.588,0.003,12.815,-0.01
1628746,11.826,18.027,12.588,0.003,12.815,-0.01
1629260,11.826,18.027,12.588,0.003,12.815,-0.01
1629749,11.826,18.027,12.588,0.003,12.815,-0.01
1630267,11.826,18.027,12.588,0.003,12.815,-0.01
1630744,11.826,18.027,12.588,0.003,12.815,-0.01
1631252,11.826,18.027,12.588,0.003,12.815,-0.01
1631731,11.826,18.027,12.588,0.003,12.815,-0.01
1632279,11.826,18.027,12.588,0.003,12.815,-0.01
1632760,11.826,18.027,12.588,0.003,12.815,-0.01
1633278,11.826,18.027,12.588,0.003,12.815,-0.01
1633760,11.826,18.027,12.588,0.003,12.815,-0.01
1634265,11.826,18.027,12.588,0.003,12.815,-0.01
1634744,11.826,18.027,12.588,0.003,12.815,-0.01
1635242,11.826,18.027,12.588,0.003,12.815,-0.01
1635731,11.826,18.027,12.588,0.003,12.815,-0.01
1636226,11.826,18.027,12.588,0.003,12.815,-0.01
1636718,11.826,18.027,12.588,0.003,12.815,-0.01
1637231,11.826,18.027,12.588,0.003,12.815,-0.01
1637710,11.826,18.027,12.588,0.003,12.815,-0.01
1638205,11.826,18.027,12.588,0.003,12.815,-0.01
1638683,11.826,18.027,12.588,0.003,12.815,-0.01
1639189,11.826,18.027,12.588,0.003,12.815,-0.01
1639662,11.826,18.027,12.588,0.003,12.815,0.006
1640165,11.826,18.027,12.588,0.003,12.815,-0.01
1640647,11.826,18.027,12.588,0.003,12.815,-0.01
1641151,11.826,18.027,12.588,0.003,12.815,-0.01
1641638,11.826,18.027,12.588,0.003,12.815,-0.01
1642141,11.826,18.027,12.588,0.003,12.815,-0.01
1642653,11.826,18.027,12.588,0.003,12.815,-0.01
1643153,11.826,18.027,12.588,0.003,12.815,-0.01
1643663,11.826,18.027,12.605,0.003,12.815,-0.01
1644130,11.826,18.027,12.605,0.003,12.815,0.006
1644642,11.826,18.027,12.605,0.003,12.815,-0.01
1645118,11.826,18.027,12.605,0.003,12.815,-0.01
1645622,11.826,18.027,12.605,0.003,12.815,-0.01
1646105,11.826,18.027,12.605,0.003,12.815,0.006
1646603,11.826,18.027,12.605,0.003,12.815,-0.01
1647087,11.826,18.027,12.605,0.003,12.815,-0.01
1647593,11.826,18.027,12.605,0.003,12.815,-0.01
1648068,11.826,18.027,12.605,0.003,12.815,-0.01
1648569,11.826,18.027,12.605,0.003,12.815,-0.01
1649060,11.826,18.027,12.605,0.003,12.815,-0.01
1649560,11.826,18.027,12.605,0.003,12.815,-0.01
1650033,11.826,18.027,12.605,0.003,12.815,-0.01
1650537,11.826,18.027,12.605,0.003,12.815,0.006
1651012,11.826,18.027,12.605,0.003,12.815,0.006
1651516,11.826,18.027,12.605,0.003,12.815,-0.01
1652030,11.826,18.027,12.605,0.003,12.815,-0.01
1652539,11.809,18.027,12.605,0.003,12.815,-0.01
1653056,11.809,18.027,12.605,0.003,12.815,-0.01
1653538,11.809,18.027,12.605,0.003,12.815,-0.01
1654038,11.809,18.027,12.605,0.003,12.815,-0.01
1654528,11.809,18.027,12.605,0.003,12.815,-0.01
1655029,11.809,18.027,12.605,0.003,12.815,0.006
1655507,11.809,18.027,12.605,0.003,12.815,-0.01
1656019,11.809,18.027,12.605,0.003,12.815,-0.01
1656505,11.809,18.027,12.605,0.003,12.815,-0.01
1657018,11.809,18.027,12.605,0.003,12.815,-0.01
1657505,11.809,18.027,12.605,0.003,12.815,-0.01
1658003,11.809,18.027,12.605,0.003,12.815,-0.01
1658475,11.809,18.027,12.605,0.003,12.815,-0.01
1658985,11.809,18.027,12.605,0.003,12.815,-0.01
1659476,11.809,18.027,12.605,0.003,12.815,-0.01
1659981,11.809,18.027,12.605,0.003,12.815,-0.01
1660466,11.809,18.027,12.605,0.003,12.815,-0.01
1660981,11.809,18.027,12.605,0.003,12.815,-0.01
1661463,11.809,18.027,12.605,0.003,12.815,-0.01
1661998,11.809,18.027,12.605,0.003,12.815,-0.01
1662481,11.809,18.027,12.605,0.003,12.815,-0.01
1662979,11.809,18.027,12.605,0.003,12.815,-0.01
1663460,11.809,18.027,12.605,0.003,12.815,-0.01
1663966,11.809,18.027,12.605,0.003,12.815,-0.01
1664448,11.809,18.027,12.605,0.003,12.815,-0.01
1664948,11.809,18.027,12.605,0.003,12.815,-0.01
1665429,11.809,18.027,12.605,0.003,12.815,-0.01
1665928,11.809,18.027,12.605,0.003,12.815,-0.01
1666388,11.809,18.027,12.605,0.003,12.815,-0.01
1666884,11.809,18.027,12.605,0.003,12.815,-0.01
1667358,11.809,18.027,12.605,0.003,12.815,0.006
1667862,11.809,18.027,12.605,0.003,12.815,-0.01
1668343,11.809,18.027,12.605,0.003,12.815,0.006
1668854,11.809,18.027,12.605,0.003,12.815,-0.01
1669336,11.809,18.027,12.605,0.003,12.815,-0.01
1669842,11.809,18.027,12.605,0.003,12.815,-0.01
1670324,11.809,18.027,12.605,0.003,12.815,-0.01
1670836,11.809,18.027,12.605,0.003,12.815,-0.01
1671307,11.809,18.027,12.605,0.003,12.815,-0.01
1671819,11.809,18.027,12.605,0.003,12.815,-0.01
1672331,11.809,18.027,12.605,0.003,12.815,-0.01
1672856,11.809,18.027,12.605,0.003,12.815,-0.01
1673352,11.809,18.027,12.605,0.003,12.815,-0.01
1673833,11.809,18.027,12.605,0.003,12.815,-0.01
1674350,11.809,18.027,12.605,0.003,12.815,-0.01
1674814,11.809,18.027,12.605,0.003,12.815,-0.01
1675321,11.809,18.027,12.605,0.003,12.815,-0.01
1675789,11.809,18.027,12.605,0.003,12.815,-0.01
1676290,11.809,18.027,12.605,0.003,12.815,-0.01
1676787,11.809,18.027,12.605,0.003,12.815,-0.01
1677293,11.809,18.027,12.605,0.003,12.815,-0.01
1677779,11.809,18.027,12.605,0.003,12.815,-0.01
1678280,11.809,18.027,12.605,0.003,12.815,-0.01
1678759,11.809,18.027,12.605,0.003,12.815,-0.01
1679274,11.809,18.027,12.605,0.003,12.815,-0.01
1679745,11.809,18.027,12.605,0.003,12.815,-0.01
1680246,11.809,18.027,12.605,0.003,12.815,-0.01
1680722,11.809,18.027,12.605,0.003,12.815,-0.01
1681238,11.809,18.027,12.605,0.003,12.815,-0.01
1681715,11.809,18.027,12.605,0.003,12.815,0.006
1682242,11.809,18.027,12.605,0.003,12.815,-0.01
1682728,11.809,18.027,12.605,0.003,12.815,0.006
1683235,11.809,18.027,12.605,0.003,12.815,-0.01
1683712,11.809,18.027,12.605,0.003,12.815,-0.01
1684221,11.809,18.027,12.605,0.003,12.815,-0.01
1684697,11.809,18.027,12.605,0.003,12.815,0.006
1685205,11.809,18.027,12.605,0.003,12.815,0.006
1685696,11.809,18.027,12.605,0.003,12.815,-0.01
1686202,11.809,18.027,12.605,0.003,12.815,0.006
1686684,11.809,18.027,12.605,0.003,12.815,-0.01
1687185,11.809,18.027,12.605,0.003,12.815,0.006
1687670,11.809,18.027,12.605,0.003,12.815,-0.01
1688174,11.809,18.027,12.605,0.003,12.815,-0.01
1688650,11.809,18.027,12.605,0.003,12.815,-0.01
1689170,11.809,18.027,12.605,0.003,12.815,-0.01
1689646,11.809,18.027,12.605,0.003,12.815,-0.01
1690183,11.809,18.027,12.605,0.003,12.815,-0.01
1690651,11.809,18.027,12.605,0.003,12.815,-0.01
1691155,11.793,18.027,12.605,0.003,12.815,-0.01
1691668,11.793,18.027,12.605,0.003,12.815,-0.01
1692138,11.793,18.027,12.605,0.003,12.815,-0.01
1692644,11.793,18.027,12.605,0.003,12.815,-0.01
1693125,11.793,18.027,12.605,0.003,12.815,-0.01
1693627,11.793,18.027,12.605,0.003,12.815,0.006
1694111,11.793,18.027,12.605,0.003,12.815,-0.01
1694605,11.793,18.027,12.605,0.003,12.815,-0.01
1695072,11.793,18.027,12.605,0.003,12.815,-0.01
1695571,11.793,18.027,12.605,0.003,12.815,0.006
1696050,11.793,18.027,12.605,0.003,12.815,-0.01
1696553,11.793,18.027,12.605,0.003,12.815,-0.01
1697042,11.793,18.027,12.605,0.003,12.815,-0.01
1697543,11.793,18.027,12.605,0.003,12.815,-0.01
1698031,11.793,18.027,12.605,0.003,12.815,-0.01
1698533,11.793,18.027,12.605,0.003,12.815,-0.01
1699003,11.793,18.027,12.605,0.003,12.815,-0.01
1699502,11.793,18.027,12.605,0.003,12.815,-0.01
1700011,11.793,18.027,12.605,0.003,12.815,-0.01
1700529,11.793,18.027,12.605,0.003,12.815,-0.01
1701037,11.793,18.027,12.605,0.003,12.815,0.006
1701518,11.793,18.027,12.605,0.003,12.815,-0.01
1702011,11.793,18.027,12.605,0.003,12.815,0.006
1702497,11.793,18.027,12.605,0.003,12.815,-0.01
1702998,11.793,18.027,12.605,0.003,12.815,-0.01
1703476,11.793,18.027,12.605,0.003,12.815,0.006
1703986,11.793,18.027,12.605,0.003,12.815,-0.01
1704465,11.793,18.027,12.605,0.003,12.815,-0.01
1704971,11.793,18.027,12.605,0.003,12.815,-0.01
1705455,11.793,18.027,12.605,0.003,12.815,-0.01
1705954,11.793,18.027,12.605,0.003,12.815,-0.01
1706438,11.793,18.027,12.605,0.003,12.815,-0.01
1706949,11.793,18.027,12.605,0.003,12.815,-0.01
1707407,11.793,18.027,12.605,0.003,12.815,-0.01
1707931,11.793,18.027,12.605,0.003,12.815,-0.01
1708407,11.793,18.027,12.605,0.003,12.815,-0.01
1708925,11.793,18.027,12.605,0.003,12.815,-0.01
1709392,11.793,18.027,12.605,0.003,12.815,-0.01
1709908,11.793,18.027,12.605,0.003,12.815,-0.01
1710385,11.793,18.027,12.605,0.003,12.815,-0.01
1710886,11.793,18.027,12.605,0.003,12.815,-0.01
1711366,11.793,18.027,12.605,0.003,12.815,-0.01
1711870,11.793,18.027,12.605,0.003,12.815,-0.01
1712357,11.793,18.027,12.605,0.003,12.815,-0.01
1712877,11.793,18.027,12.605,0.003,12.815,-0.01
1713356,11.793,18.027,12.605,0.003,12.815,-0.01
1713862,11.793,18.027,12.605,0.003,12.815,-0.01
1714339,11.793,18.027,12.605,0.003,12.815,-0.01
1714848,11.793,18.027,12.605,0.003,12.815,-0.01
1715319,11.793,18.027,12.605,0.003,12.815,-0.01
1715823,11.793,18.027,12.605,0.003,12.815,-0.01
1716306,11.793,18.027,12.605,0.003,12.815,0.006
